Player 1,Player 2,Score Player 1,Score Player 2
4882,4305,99,104
4882,4449,99,104
4882,4516,99,104
4882,4537,300,300
4882,4556,300,300
4882,4569,300,300
4882,4642,227,227
4882,4652,300,300
4882,4787,222,227
4882,4788,99,104
4882,4858,229,229
4882,4962,300,300
4882,4977,214,219
4882,5019,300,300
4882,5021,300,300
4882,5121,99,104
4882,5166,300,300
4882,5191,300,300
4882,5213,230,230
4882,5300,99,104
4882,5384,300,300
4882,5411,300,300
4882,5442,300,300
4882,5472,206,206
4882,5664,300,300
4882,5705,300,300
4882,5713,300,300
4882,5855,300,300
4882,5868,300,300
4882,5886,99,104
4882,5921,217,217
4882,5966,99,104
4882,5992,300,300
4882,6022,300,300
4882,6026,300,300
4882,6093,300,300
4882,6166,300,300
4882,6185,300,300
4882,6217,300,300
4882,6251,300,300
4882,6277,99,104
4882,6292,300,300
4882,6347,300,300
4882,6379,99,104
4984,6,300,50
4984,146,100,100
4984,201,280,55
4984,233,308,48
4984,308,328,43
4984,353,100,100
4984,425,308,48
4984,466,104,99
4984,508,100,100
4984,558,100,100
4984,613,104,99
4984,651,100,100
4984,692,104,99
4984,785,500,0
4984,790,312,47
4984,853,100,100
4984,902,100,100
4984,929,100,100
4984,1003,284,54
4984,1034,500,0
4984,1075,500,0
4984,1123,100,100
4984,1198,292,52
4984,1208,500,0
4984,1274,100,100
4984,1294,100,100
4984,1331,320,45
4984,1347,104,99
4984,1363,500,0
4984,1366,100,100
4984,1370,100,100
4984,1379,104,99
4984,1392,104,99
4984,1418,500,0
4984,1470,500,0
4984,1526,100,100
4984,1540,104,99
4984,1542,100,100
4984,1634,316,46
4984,1687,100,100
4984,1711,100,100
4984,1763,328,43
4984,1775,104,99
4984,1777,104,99
4984,1788,100,100
4984,1867,104,99
4984,1923,104,99
4984,1995,500,0
4984,2030,104,99
4984,2047,336,41
4984,2102,500,0
4984,2109,100,100
4984,2119,100,100
4984,2300,312,47
4984,2359,500,0
4984,2378,104,99
4984,2412,332,42
4984,2419,316,46
4984,2432,100,100
4984,2449,104,99
4984,2464,500,0
4984,2470,308,48
4984,2473,104,99
4984,2503,308,48
4984,2507,320,45
4984,2570,100,100
4984,2623,288,53
4984,2642,100,100
4984,2646,104,99
4984,2657,304,49
4984,2766,100,100
4984,2832,500,0
4984,2850,100,100
4984,2951,288,53
4984,3068,100,100
4984,3111,500,0
4984,3116,500,0
4984,3123,100,100
4984,3278,100,100
4984,3286,100,100
4984,3378,500,0
4984,3520,500,0
4984,3549,104,99
4984,3590,104,99
4984,3619,104,99
4984,3635,500,0
4984,3701,104,99
4984,3711,100,100
4984,3724,104,99
4984,3808,500,0
4984,3864,104,99
4984,3896,104,99
4984,3946,104,99
4984,3953,104,99
4984,3975,104,99
4984,3990,104,99
4984,3991,100,100
4984,3996,100,100
4984,4043,500,0
4984,4173,500,0
4984,4229,308,48
4984,4321,104,99
4984,4335,100,100
4984,4353,292,52
4984,4388,100,100
4984,4405,316,46
4984,4453,500,0
4984,4609,100,100
4984,4613,104,99
4984,4639,104,99
4984,4649,100,100
4984,4675,344,39
4984,4712,500,0
4984,4721,104,99
4984,4739,500,0
4984,4752,268,58
4984,4768,500,0
4984,4883,104,99
4984,4947,292,52
4984,4950,500,0
4984,4960,280,55
4984,4983,104,99
4984,5003,288,53
4984,5026,300,50
4984,5048,324,44
4984,5232,316,46
4984,5361,100,100
4984,5363,276,56
4984,5441,104,99
4984,5517,104,99
4984,5520,100,100
4984,5542,316,46
4984,5557,100,100
4984,5560,284,54
4984,5569,320,45
4984,5629,500,0
4984,5677,104,99
4984,5702,268,58
4984,5710,100,100
4984,5712,500,0
4984,5728,500,0
4984,5763,104,99
4984,5803,104,99
4984,5834,104,99
4984,5848,500,0
4984,5921,276,56
4984,5961,336,41
4984,5966,100,100
4984,5980,104,99
4984,6005,104,99
4984,6049,104,99
4984,6053,100,100
4984,6120,500,0
4984,6269,100,100
4984,6327,500,0
4984,6379,100,100
5019,158,159,394
5019,194,150,400
5019,252,0,500
5019,369,0,500
5019,566,300,300
5019,745,300,300
5019,793,0,500
5019,1040,300,300
5019,1105,300,300
5019,1142,0,500
5019,1153,156,396
5019,1173,168,388
5019,1359,144,404
5019,1410,0,500
5019,1418,300,300
5019,1480,0,500
5019,1501,159,394
5019,1667,0,500
5019,1694,300,300
5019,1811,300,300
5019,1895,300,300
5019,1974,129,414
5019,2238,147,402
5019,2296,300,300
5019,2332,141,406
5019,2346,0,500
5019,2624,156,396
5019,2779,300,300
5019,2834,0,500
5019,2991,156,396
5019,3000,300,300
5019,3119,300,300
5019,3182,300,300
5019,3293,300,300
5019,3555,300,300
5019,3588,300,300
5019,3665,300,300
5019,3782,0,500
5019,3915,0,500
5019,4043,300,300
5019,4099,0,500
5019,4218,0,500
5019,4309,300,300
5019,4449,0,500
5019,4575,300,300
5019,4646,150,400
5019,4975,0,500
5019,5055,141,406
5019,5191,300,300
5019,5207,0,500
5019,5326,300,300
5019,5411,300,300
5019,5442,300,300
5019,5461,300,300
5019,5472,147,402
5019,5543,0,500
5019,5664,300,300
5019,5868,300,300
5019,5921,159,394
5019,5966,0,500
5019,5992,300,300
5019,6022,300,300
5019,6083,156,396
5019,6093,300,300
5019,6147,300,300
5019,6296,165,390
5019,6347,300,300
5166,115,0,500
5166,158,132,412
5166,219,0,500
5166,252,0,500
5166,867,300,300
5166,968,300,300
5166,1032,300,300
5166,1142,0,500
5166,1153,132,412
5166,1221,0,500
5166,1354,300,300
5166,1410,0,500
5166,1490,300,300
5166,1542,0,500
5166,1631,174,384
5166,2470,156,396
5166,2621,300,300
5166,2624,153,398
5166,3000,300,300
5166,3155,300,300
5166,3251,168,388
5166,3293,300,300
5166,3635,300,300
5166,3665,300,300
5166,3706,177,382
5166,3915,0,500
5166,4057,156,396
5166,4221,150,400
5166,4448,300,300
5166,4449,0,500
5166,4639,300,300
5166,4974,300,300
5166,4977,132,412
5166,5094,300,300
5166,5161,144,404
5166,5300,0,500
5166,5390,132,412
5166,5442,300,300
5166,5448,300,300
5166,5472,150,400
5166,5516,0,500
5166,5807,144,404
5166,5921,156,396
5166,5966,0,500
5166,5992,300,300
5166,6185,300,300
5166,6280,0,500
5410,1496,254,204
5410,1962,47,312
5410,1982,47,312
5410,2009,222,227
5410,2194,229,224
5410,2338,209,234
5410,2343,212,247
5410,2569,46,316
5410,2623,227,212
5410,3347,215,235
5410,3489,416,126
5410,4188,50,300
5410,4392,53,288
5410,4759,208,233
5410,4920,231,226
5410,4958,398,153
5410,5857,384,174
5410,5968,410,135
5442,133,0,500
5442,204,0,500
5442,252,0,500
5442,394,300,300
5442,477,300,300
5442,566,300,300
5442,584,300,300
5442,651,0,500
5442,745,300,300
5442,994,0,500
5442,1092,300,300
5442,1142,0,500
5442,1153,147,402
5442,1363,300,300
5442,1410,0,500
5442,1418,300,300
5442,1667,0,500
5442,1811,300,300
5442,1895,300,300
5442,1974,141,406
5442,2170,300,300
5442,2181,0,500
5442,2346,0,500
5442,2421,150,400
5442,2470,141,406
5442,2482,300,300
5442,2585,138,408
5442,2624,138,408
5442,2709,159,394
5442,2899,300,300
5442,2976,0,500
5442,3000,300,300
5442,3032,0,500
5442,3565,0,500
5442,3665,300,300
5442,3915,0,500
5442,3918,0,500
5442,4099,0,500
5442,4218,0,500
5442,4419,300,300
5442,4449,0,500
5442,4678,159,394
5442,4977,126,416
5442,5113,150,400
5442,5292,300,300
5442,5300,0,500
5442,5411,300,300
5442,5664,300,300
5442,5921,135,410
5442,5966,0,500
5442,5992,300,300
5442,6053,0,500
5442,6093,300,300
5442,6101,300,300
5442,6147,300,300
5442,6210,300,300
5472,50,242,212
5472,158,214,249
5472,194,247,232
5472,224,388,168
5472,252,55,280
5472,580,213,208
5472,667,230,230
5472,694,226,226
5472,703,215,215
5472,750,47,312
5472,779,271,201
5472,867,209,204
5472,1142,51,296
5472,1153,244,209
5472,1162,43,328
5472,1166,57,272
5472,1172,55,280
5472,1392,220,215
5472,1399,43,328
5472,1410,51,296
5472,1420,408,138
5472,1480,55,280
5472,1657,48,308
5472,1688,230,225
5472,1958,43,328
5472,2016,226,226
5472,2191,242,207
5472,2242,43,328
5472,2303,225,210
5472,2346,53,288
5472,2470,267,202
5472,2621,241,236
5472,2624,268,188
5472,2688,214,224
5472,2743,230,225
5472,2971,234,234
5472,3000,396,156
5472,3030,230,230
5472,3032,47,312
5472,3035,400,150
5472,3224,240,240
5472,3275,241,241
5472,3293,398,153
5472,3310,204,199
5472,3396,223,223
5472,3513,225,250
5472,3664,266,206
5472,3665,217,217
5472,3709,53,288
5472,3885,220,230
5472,3915,45,320
5472,3947,56,276
5472,3966,223,218
5472,4046,390,165
5472,4099,56,276
5472,4175,221,216
5472,4343,246,241
5472,4344,394,159
5472,4353,257,182
5472,4449,52,292
5472,4501,223,223
5472,4751,392,162
5472,4768,398,153
5472,4788,53,288
5472,4974,218,213
5472,4977,201,246
5472,5300,45,320
5472,5380,394,159
5472,5411,390,165
5472,5458,241,241
5472,5462,56,276
5472,5664,239,234
5472,5880,56,276
5472,5921,211,236
5472,5977,230,225
5472,5992,386,171
5472,6020,47,312
5472,6292,392,162
5543,40,304,49
5543,64,500,0
5543,66,100,100
5543,114,100,100
5543,159,100,100
5543,190,104,99
5543,224,500,0
5543,310,296,51
5543,407,104,99
5543,456,500,0
5543,460,264,59
5543,482,104,99
5543,492,104,99
5543,493,100,100
5543,525,304,49
5543,547,280,55
5543,568,100,100
5543,590,296,51
5543,634,300,50
5543,641,100,100
5543,650,500,0
5543,746,500,0
5543,762,104,99
5543,825,292,52
5543,829,500,0
5543,851,104,99
5543,886,104,99
5543,891,500,0
5543,903,500,0
5543,930,500,0
5543,937,500,0
5543,988,312,47
5543,994,100,100
5543,1049,336,41
5543,1060,100,100
5543,1065,100,100
5543,1076,500,0
5543,1088,316,46
5543,1092,104,99
5543,1120,500,0
5543,1131,104,99
5543,1174,104,99
5543,1197,104,99
5543,1296,500,0
5543,1307,300,50
5543,1362,500,0
5543,1379,104,99
5543,1393,104,99
5543,1480,100,100
5543,1485,500,0
5543,1528,500,0
5543,1548,104,99
5543,1553,104,99
5543,1568,100,100
5543,1573,100,100
5543,1577,100,100
5543,1637,500,0
5543,1679,104,99
5543,1716,104,99
5543,1726,316,46
5543,1730,104,99
5543,1807,100,100
5543,1837,500,0
5543,1857,316,46
5543,1869,256,61
5543,1890,500,0
5543,1928,500,0
5543,1956,500,0
5543,1969,500,0
5543,1996,500,0
5543,2000,500,0
5543,2016,104,99
5543,2029,500,0
5543,2062,100,100
5543,2072,500,0
5543,2110,500,0
5543,2179,500,0
5543,2193,100,100
5543,2198,500,0
5543,2274,100,100
5543,2340,104,99
5543,2400,100,100
5543,2401,500,0
5543,2406,100,100
5543,2416,500,0
5543,2436,500,0
5543,2442,500,0
5543,2487,104,99
5543,2490,500,0
5543,2507,268,58
5543,2522,100,100
5543,2585,276,56
5543,2596,104,99
5543,2610,100,100
5543,2624,292,52
5543,2644,104,99
5543,2655,104,99
5543,2712,104,99
5543,2782,500,0
5543,2799,284,54
5543,2810,104,99
5543,2813,100,100
5543,2823,500,0
5543,2851,500,0
5543,2860,308,48
5543,2891,100,100
5543,2899,500,0
5543,2927,100,100
5543,2933,104,99
5543,2969,260,60
5543,2976,100,100
5543,3042,100,100
5543,3060,100,100
5543,3083,316,46
5543,3158,104,99
5543,3200,276,56
5543,3227,100,100
5543,3228,296,51
5543,3232,500,0
5543,3235,104,99
5543,3255,104,99
5543,3357,500,0
5543,3373,336,41
5543,3418,280,55
5543,3420,296,51
5543,3455,500,0
5543,3469,100,100
5543,3472,100,100
5543,3496,100,100
5543,3510,100,100
5543,3545,500,0
5543,3608,304,49
5543,3635,500,0
5543,3657,500,0
5543,3701,104,99
5543,3733,500,0
5543,3760,104,99
5543,3777,100,100
5543,3779,500,0
5543,3823,344,39
5543,3829,500,0
5543,3856,500,0
5543,3873,100,100
5543,3930,100,100
5543,3936,312,47
5543,3982,100,100
5543,3992,100,100
5543,4069,500,0
5543,4094,272,57
5543,4104,100,100
5543,4131,316,46
5543,4141,100,100
5543,4184,500,0
5543,4192,104,99
5543,4283,300,50
5543,4344,500,0
5543,4364,500,0
5543,4369,104,99
5543,4385,104,99
5543,4419,104,99
5543,4440,100,100
5543,4474,268,58
5543,4537,500,0
5543,4553,500,0
5543,4558,100,100
5543,4569,104,99
5543,4576,320,45
5543,4634,500,0
5543,4641,104,99
5543,4694,500,0
5543,4723,104,99
5543,4744,100,100
5543,4748,104,99
5543,4764,104,99
5543,4796,104,99
5543,4797,100,100
5543,4917,344,39
5543,4960,320,45
5543,4980,500,0
5543,5020,104,99
5543,5021,104,99
5543,5022,104,99
5543,5026,288,53
5543,5037,104,99
5543,5087,100,100
5543,5091,320,45
5543,5120,500,0
5543,5145,104,99
5543,5149,500,0
5543,5152,500,0
5543,5155,500,0
5543,5174,304,49
5543,5188,360,35
5543,5192,316,46
5543,5197,304,49
5543,5229,300,50
5543,5247,104,99
5543,5260,500,0
5543,5265,104,99
5543,5318,304,49
5543,5326,500,0
5543,5369,104,99
5543,5370,100,100
5543,5503,312,47
5543,5509,104,99
5543,5517,104,99
5543,5546,100,100
5543,5713,500,0
5543,5726,104,99
5543,5743,104,99
5543,5750,100,100
5543,5775,100,100
5543,5808,104,99
5543,5846,500,0
5543,5853,104,99
5543,5855,500,0
5543,5908,104,99
5543,5921,336,41
5543,5966,100,100
5543,5970,292,52
5543,6022,500,0
5543,6060,312,47
5543,6080,104,99
5543,6163,100,100
5543,6188,104,99
5543,6244,104,99
5543,6277,100,100
5543,6281,500,0
5543,6319,500,0
5543,6323,500,0
5543,6332,104,99
5543,6339,104,99
5543,6359,500,0
5658,27,500,0
5658,114,100,100
5658,145,280,55
5658,338,104,99
5658,367,304,49
5658,463,100,100
5658,519,104,99
5658,524,500,0
5658,683,316,46
5658,724,500,0
5658,855,316,46
5658,870,104,99
5658,885,500,0
5658,1001,500,0
5658,1041,104,99
5658,1130,104,99
5658,1173,304,49
5658,1177,100,100
5658,1318,292,52
5658,1322,284,54
5658,1383,104,99
5658,1409,304,49
5658,1487,500,0
5658,1620,104,99
5658,1726,332,42
5658,1761,104,99
5658,1763,268,58
5658,1773,336,41
5658,1792,104,99
5658,1824,344,39
5658,1831,104,99
5658,1882,500,0
5658,1937,292,52
5658,2132,104,99
5658,2347,500,0
5658,2437,104,99
5658,2476,500,0
5658,2516,500,0
5658,2706,312,47
5658,2974,332,42
5658,3175,100,100
5658,3272,100,100
5658,3370,500,0
5658,3374,104,99
5658,3377,100,100
5658,3544,276,56
5658,3641,104,99
5658,3788,500,0
5658,4046,500,0
5658,4237,100,100
5658,4238,312,47
5658,4388,100,100
5658,4456,500,0
5658,4490,500,0
5658,4531,268,58
5658,4583,104,99
5658,4878,500,0
5658,4910,104,99
5658,4928,100,100
5658,4990,100,100
5658,5030,100,100
5658,5033,300,50
5658,5068,104,99
5658,5153,500,0
5658,5383,100,100
5658,5439,104,99
5658,5500,100,100
5658,5519,500,0
5658,5646,100,100
5658,5666,500,0
5658,5835,104,99
5658,5908,104,99
5658,5955,500,0
5658,6029,272,57
5658,6062,300,50
5658,6196,104,99
5658,6307,500,0
5658,6316,100,100
5664,115,99,104
5664,158,222,227
5664,252,99,104
5664,389,300,300
5664,418,239,239
5664,433,300,300
5664,549,300,300
5664,592,228,233
5664,650,300,300
5664,715,300,300
5664,829,300,300
5664,1003,235,235
5664,1113,300,300
5664,1138,99,104
5664,1142,99,104
5664,1153,227,227
5664,1194,99,104
5664,1377,211,211
5664,1410,99,104
5664,1454,99,104
5664,1477,300,300
5664,1536,300,300
5664,1613,300,300
5664,1645,300,300
5664,1667,99,104
5664,1746,300,300
5664,1775,300,300
5664,1809,225,230
5664,2041,201,201
5664,2170,300,300
5664,2260,219,219
5664,2264,300,300
5664,2446,300,300
5664,2470,225,230
5664,2480,300,300
5664,2491,300,300
5664,2553,300,300
5664,2570,99,104
5664,2985,227,227
5664,2990,300,300
5664,3000,300,300
5664,3032,99,104
5664,3119,300,300
5664,3275,300,300
5664,3603,300,300
5664,3665,300,300
5664,3743,300,300
5664,3834,300,300
5664,3846,99,104
5664,3902,99,104
5664,3915,99,104
5664,3916,300,300
5664,3928,247,252
5664,3979,300,300
5664,3996,99,104
5664,3999,300,300
5664,4109,220,220
5664,4225,300,300
5664,4291,99,104
5664,4449,99,104
5664,4628,222,227
5664,4715,221,221
5664,4842,99,104
5664,4907,230,235
5664,4916,300,300
5664,5009,300,300
5664,5178,99,104
5664,5199,300,300
5664,5300,99,104
5664,5302,300,300
5664,5314,300,300
5664,5347,99,104
5664,5427,300,300
5664,5729,99,104
5664,5810,300,300
5664,5867,300,300
5664,5868,300,300
5664,5921,210,215
5664,5956,99,104
5664,5992,300,300
5664,6132,226,226
5664,6241,300,300
5664,6282,227,227
5664,6340,300,300
5664,6386,225,230
5705,58,0,500
5705,158,138,408
5705,238,300,300
5705,260,300,300
5705,456,300,300
5705,488,300,300
5705,525,177,382
5705,590,162,392
5705,929,0,500
5705,978,0,500
5705,1113,300,300
5705,1208,300,300
5705,1240,0,500
5705,1341,180,380
5705,1518,300,300
5705,1526,0,500
5705,1647,300,300
5705,1676,300,300
5705,1923,300,300
5705,2030,300,300
5705,2111,168,388
5705,2179,300,300
5705,2276,0,500
5705,2379,174,384
5705,2449,300,300
5705,2480,300,300
5705,2507,138,408
5705,2624,144,404
5705,2655,300,300
5705,2794,300,300
5705,2850,0,500
5705,2942,300,300
5705,2988,300,300
5705,3293,300,300
5705,3302,153,398
5705,3378,300,300
5705,3582,300,300
5705,3619,300,300
5705,3653,300,300
5705,3723,300,300
5705,3750,0,500
5705,3855,300,300
5705,3885,162,392
5705,3946,300,300
5705,4229,141,406
5705,4253,156,396
5705,4455,123,418
5705,4613,300,300
5705,4684,300,300
5705,4883,300,300
5705,4962,300,300
5705,4983,300,300
5705,5003,156,396
5705,5011,150,400
5705,5108,300,300
5705,5213,150,400
5705,5292,300,300
5705,5347,0,500
5705,5569,153,398
5705,5570,0,500
5705,5591,300,300
5705,5665,0,500
5705,5725,300,300
5705,5917,300,300
5705,5921,144,404
5705,5966,0,500
5705,6140,300,300
5705,6277,0,500
5705,6381,0,500
5746,40,280,55
5746,64,500,0
5746,89,500,0
5746,110,292,52
5746,159,100,100
5746,259,500,0
5746,309,320,45
5746,317,284,54
5746,318,100,100
5746,482,104,99
5746,492,104,99
5746,498,100,100
5746,556,100,100
5746,590,276,56
5746,599,500,0
5746,727,100,100
5746,749,104,99
5746,934,100,100
5746,980,104,99
5746,1037,500,0
5746,1164,500,0
5746,1187,500,0
5746,1194,100,100
5746,1341,328,43
5746,1403,104,99
5746,1417,100,100
5746,1595,104,99
5746,1613,500,0
5746,1628,100,100
5746,1882,500,0
5746,1985,104,99
5746,2024,308,48
5746,2081,100,100
5746,2090,276,56
5746,2136,500,0
5746,2138,104,99
5746,2182,260,60
5746,2292,104,99
5746,2293,500,0
5746,2301,304,49
5746,2406,100,100
5746,2416,500,0
5746,2472,296,51
5746,2529,100,100
5746,2563,308,48
5746,2591,272,57
5746,2659,500,0
5746,2660,500,0
5746,2700,100,100
5746,2736,324,44
5746,2753,100,100
5746,2782,500,0
5746,2859,104,99
5746,2962,100,100
5746,3032,100,100
5746,3226,500,0
5746,3251,276,56
5746,3335,100,100
5746,3357,500,0
5746,3366,104,99
5746,3401,284,54
5746,3450,500,0
5746,3595,500,0
5746,3598,104,99
5746,3837,100,100
5746,3888,100,100
5746,3905,500,0
5746,3992,100,100
5746,4046,500,0
5746,4094,320,45
5746,4160,104,99
5746,4175,104,99
5746,4184,500,0
5746,4259,104,99
5746,4293,324,44
5746,4400,500,0
5746,4414,104,99
5746,4425,104,99
5746,4427,100,100
5746,4478,100,100
5746,4557,500,0
5746,4559,100,100
5746,4585,104,99
5746,4591,104,99
5746,4630,500,0
5746,4671,100,100
5746,4672,276,56
5746,4700,500,0
5746,4755,100,100
5746,4792,272,57
5746,4801,100,100
5746,4824,312,47
5746,4862,500,0
5746,4872,316,46
5746,5038,104,99
5746,5077,500,0
5746,5152,500,0
5746,5188,268,58
5746,5192,304,49
5746,5194,312,47
5746,5198,500,0
5746,5237,292,52
5746,5336,104,99
5746,5342,328,43
5746,5458,104,99
5746,5468,100,100
5746,5485,100,100
5746,5569,296,51
5746,5591,500,0
5746,5599,300,50
5746,5701,500,0
5746,5743,104,99
5746,5808,104,99
5746,5821,500,0
5746,5840,100,100
5746,5845,100,100
5746,5962,100,100
5746,5981,100,100
5746,6032,500,0
5746,6046,316,46
5746,6054,500,0
5746,6066,104,99
5746,6068,100,100
5746,6090,500,0
5746,6125,104,99
5746,6147,104,99
5746,6185,500,0
5746,6197,296,51
5746,6212,100,100
5746,6269,100,100
5746,6319,500,0
5857,7,0,500
5857,283,0,500
5857,378,300,300
5857,383,141,406
5857,566,300,300
5857,699,300,300
5857,870,300,300
5857,936,300,300
5857,958,0,500
5857,1065,0,500
5857,1149,150,400
5857,1151,300,300
5857,1242,135,410
5857,1307,153,398
5857,1554,0,500
5857,1677,165,390
5857,1681,0,500
5857,1826,300,300
5857,1948,126,416
5857,2085,300,300
5857,2194,300,300
5857,2359,300,300
5857,2432,0,500
5857,2498,183,378
5857,2548,300,300
5857,2569,0,500
5857,2623,153,398
5857,2801,300,300
5857,3034,300,300
5857,3233,300,300
5857,3268,0,500
5857,3373,132,412
5857,3413,300,300
5857,3695,0,500
5857,3758,300,300
5857,3838,0,500
5857,3909,168,388
5857,3931,168,388
5857,4061,159,394
5857,4124,144,404
5857,4135,300,300
5857,4279,153,398
5857,4401,300,300
5857,4444,300,300
5857,4645,300,300
5857,4677,300,300
5857,4733,150,400
5857,4840,300,300
5857,4851,300,300
5857,4852,300,300
5857,4874,300,300
5857,4887,300,300
5857,4958,300,300
5857,5028,300,300
5857,5092,300,300
5857,5318,135,410
5857,5326,300,300
5857,5480,159,394
5857,5649,150,400
5857,5798,300,300
5857,5956,0,500
5857,5968,300,300
5857,6075,300,300
5857,6088,300,300
5857,6100,0,500
5857,6320,300,300
5868,434,300,300
5868,566,300,300
5868,732,300,300
5868,849,300,300
5868,1215,300,300
5868,1410,99,104
5868,1549,300,300
5868,1576,99,104
5868,2404,99,104
5868,2723,300,300
5868,2767,227,232
5868,2913,300,300
5868,2959,300,300
5868,3119,300,300
5868,3552,300,300
5868,4046,300,300
5868,4298,300,300
5868,4700,300,300
5868,5108,300,300
5868,5254,99,104
5868,5391,99,104
5868,5921,245,250
5868,6093,300,300
5868,6294,300,300
5868,6296,229,234
5921,40,225,210
5921,158,235,215
5921,237,244,204
5921,252,45,320
5921,288,44,324
5921,493,51,296
5921,566,408,138
5921,1142,51,296
5921,1153,218,223
5921,1410,55,280
5921,1418,384,174
5921,1667,57,272
5921,1721,398,153
5921,1811,230,230
5921,1857,213,213
5921,1895,227,222
5921,1974,217,207
5921,2090,253,188
5921,2346,53,288
5921,2624,219,234
5921,3000,406,141
5921,3068,45,320
5921,3114,216,216
5921,3293,396,156
5921,3357,406,141
5921,3665,223,218
5921,4099,44,324
5921,4188,55,280
5921,4218,52,292
5921,4427,59,264
5921,4449,45,320
5921,4669,233,253
5921,4792,223,238
5921,5191,231,231
5921,5411,404,144
5921,5750,43,328
5921,5880,50,300
5921,5930,43,328
5921,5966,48,308
5921,5992,390,165
5921,6093,217,217
5921,6217,402,147
5930,272,100,100
5930,399,500,0
5930,807,100,100
5930,1383,104,99
5930,1529,100,100
5930,1537,500,0
5930,1695,104,99
5930,1831,104,99
5930,2029,500,0
5930,2195,300,50
5930,2317,320,45
5930,2928,500,0
5930,3022,104,99
5930,3192,344,39
5930,3210,500,0
5930,3347,288,53
5930,3463,500,0
5930,3682,100,100
5930,3758,104,99
5930,3888,100,100
5930,4038,284,54
5930,4135,500,0
5930,4736,320,45
5930,4878,500,0
5930,4946,104,99
5930,5056,104,99
5930,5085,500,0
5930,5436,280,55
5930,5466,288,53
5930,6002,284,54
5930,6014,296,51
5930,6023,328,43
5930,6029,288,53
5930,6132,316,46
5930,6181,100,100
5930,6320,104,99
5966,7,100,100
5966,82,100,100
5966,91,104,99
5966,115,100,100
5966,158,292,52
5966,175,324,44
5966,212,100,100
5966,219,100,100
5966,233,328,43
5966,238,500,0
5966,252,100,100
5966,277,104,99
5966,328,100,100
5966,372,316,46
5966,388,280,55
5966,407,104,99
5966,431,500,0
5966,450,328,43
5966,456,500,0
5966,461,100,100
5966,477,104,99
5966,492,104,99
5966,494,284,54
5966,511,500,0
5966,525,300,50
5966,566,500,0
5966,568,100,100
5966,590,300,50
5966,640,104,99
5966,641,100,100
5966,676,324,44
5966,703,104,99
5966,746,500,0
5966,750,100,100
5966,798,100,100
5966,891,500,0
5966,918,500,0
5966,928,100,100
5966,963,100,100
5966,1065,100,100
5966,1074,100,100
5966,1092,104,99
5966,1123,100,100
5966,1142,100,100
5966,1153,260,60
5966,1164,500,0
5966,1289,104,99
5966,1366,100,100
5966,1410,100,100
5966,1431,500,0
5966,1439,100,100
5966,1513,104,99
5966,1514,100,100
5966,1526,100,100
5966,1528,500,0
5966,1547,100,100
5966,1560,500,0
5966,1634,284,54
5966,1667,100,100
5966,1679,104,99
5966,1717,332,42
5966,1722,104,99
5966,1732,308,48
5966,1753,104,99
5966,1763,264,59
5966,1788,100,100
5966,1798,100,100
5966,1825,280,55
5966,1869,312,47
5966,1895,104,99
5966,1923,104,99
5966,1926,500,0
5966,1928,500,0
5966,1938,104,99
5966,1958,100,100
5966,1974,288,53
5966,1999,104,99
5966,2030,104,99
5966,2041,284,54
5966,2111,308,48
5966,2159,100,100
5966,2165,104,99
5966,2170,500,0
5966,2171,284,54
5966,2191,284,54
5966,2213,104,99
5966,2264,500,0
5966,2276,100,100
5966,2331,104,99
5966,2333,284,54
5966,2359,500,0
5966,2360,104,99
5966,2405,104,99
5966,2416,500,0
5966,2462,308,48
5966,2470,296,51
5966,2503,284,54
5966,2507,332,42
5966,2551,500,0
5966,2623,284,54
5966,2624,284,54
5966,2665,308,48
5966,2730,300,50
5966,2754,500,0
5966,2825,100,100
5966,2850,100,100
5966,2899,500,0
5966,2927,100,100
5966,2940,500,0
5966,3000,500,0
5966,3007,100,100
5966,3022,104,99
5966,3032,100,100
5966,3089,500,0
5966,3110,100,100
5966,3154,100,100
5966,3224,104,99
5966,3237,104,99
5966,3254,500,0
5966,3271,100,100
5966,3275,104,99
5966,3294,104,99
5966,3296,324,44
5966,3302,312,47
5966,3314,104,99
5966,3330,500,0
5966,3339,328,43
5966,3378,500,0
5966,3430,104,99
5966,3469,100,100
5966,3496,100,100
5966,3508,104,99
5966,3516,104,99
5966,3548,100,100
5966,3665,104,99
5966,3682,100,100
5966,3699,100,100
5966,3711,100,100
5966,3829,500,0
5966,3844,104,99
5966,3873,100,100
5966,3875,316,46
5966,3883,104,99
5966,3885,312,47
5966,3915,100,100
5966,3975,104,99
5966,4046,500,0
5966,4047,268,58
5966,4050,304,49
5966,4109,268,58
5966,4141,100,100
5966,4215,104,99
5966,4229,300,50
5966,4254,276,56
5966,4281,500,0
5966,4325,104,99
5966,4328,104,99
5966,4345,104,99
5966,4440,100,100
5966,4449,100,100
5966,4466,100,100
5966,4469,312,47
5966,4509,304,49
5966,4551,100,100
5966,4584,104,99
5966,4628,304,49
5966,4675,288,53
5966,4699,268,58
5966,4746,100,100
5966,4787,284,54
5966,4788,100,100
5966,4796,104,99
5966,4804,500,0
5966,4811,104,99
5966,4858,296,51
5966,4919,500,0
5966,4950,500,0
5966,4962,500,0
5966,4999,500,0
5966,5011,280,55
5966,5021,104,99
5966,5022,104,99
5966,5087,100,100
5966,5118,104,99
5966,5120,500,0
5966,5121,100,100
