Node 1,Node 2,Score Player 1,Score Player 2
2928,590,300,300
2928,611,300,300
2928,641,300,300
2928,642,300,300
2928,657,99,104
2928,830,225,225
2928,959,99,104
2928,1025,99,104
2928,1250,300,300
2928,1311,300,300
2928,1513,300,300
2928,1578,300,300
2928,1636,213,213
2928,1753,228,228
2928,1775,300,300
2928,1794,300,300
2928,1821,300,300
2928,1839,99,104
2928,1847,211,216
2928,1990,228,233
2928,2017,300,300
2928,2029,99,104
2928,2047,99,104
2928,2124,300,300
2928,2195,240,240
2928,2239,300,300
2928,2287,99,104
2928,2369,300,300
2928,2617,99,104
2928,2733,300,300
2928,2777,99,104
2928,2964,300,300
2928,2988,300,300
2928,3007,300,300
2928,3042,201,201
2928,3119,99,104
2928,3168,300,300
2928,3222,300,300
2928,3273,300,300
2928,3366,300,300
2928,3410,300,300
2928,3489,231,231
2928,3602,300,300
2928,3665,99,104
2928,3803,236,241
2928,3807,228,233
2928,3974,300,300
2928,3977,232,232
2928,3983,300,300
2928,4021,300,300
2928,4038,99,104
2928,4061,242,242
2928,4076,99,104
2928,4135,99,104
2928,4188,213,213
2928,4263,216,216
2928,4275,300,300
2928,4279,300,300
2928,4281,233,233
2928,4335,221,221
2928,4354,237,237
2928,4391,230,235
2928,4392,300,300
2928,4440,300,300
2928,4466,300,300
2928,4469,208,213
2928,4531,300,300
2928,4547,99,104
2928,4619,300,300
2928,4700,215,220
2928,4818,300,300
2928,4851,99,104
2928,4871,300,300
2928,4919,99,104
2928,4927,229,234
2928,5015,300,300
2928,5040,300,300
2928,5056,233,233
2928,5119,99,104
2928,5127,300,300
2928,5171,225,225
2928,5261,300,300
2928,5314,233,233
2928,5505,300,300
2928,5753,300,300
2928,5775,99,104
2928,5798,300,300
2928,5905,300,300
2928,5962,300,300
2928,6037,300,300
2928,6044,99,104
2928,6053,300,300
2928,6076,300,300
2928,6083,300,300
2928,6089,300,300
2928,6132,300,300
2928,6270,300,300
2928,6277,224,229
2928,6340,214,219
2928,6347,99,104
2934,84,100,100
2934,464,324,44
2934,508,244,64
2934,555,500,0
2934,558,104,99
2934,568,100,100
2934,677,500,0
2934,739,300,50
2934,825,296,51
2934,929,104,99
2934,996,104,99
2934,1003,100,100
2934,1123,100,100
2934,1244,104,99
2934,1294,500,0
2934,1362,100,100
2934,1396,500,0
2934,1487,500,0
2934,1509,500,0
2934,1573,500,0
2934,1634,104,99
2934,1741,100,100
2934,1749,500,0
2934,1809,500,0
2934,1923,104,99
2934,2045,100,100
2934,2157,100,100
2934,2174,284,54
2934,2370,296,51
2934,2404,104,99
2934,2444,104,99
2934,2482,100,100
2934,2829,268,58
2934,2850,100,100
2934,3131,104,99
2934,3158,500,0
2934,3229,500,0
2934,3420,100,100
2934,3482,500,0
2934,3501,104,99
2934,3544,320,45
2934,3697,300,50
2934,3736,100,100
2934,3788,100,100
2934,3789,100,100
2934,3864,100,100
2934,3990,500,0
2934,4036,104,99
2934,4038,100,100
2934,4124,100,100
2934,4194,256,61
2934,4226,500,0
2934,4229,100,100
2934,4332,104,99
2934,4462,260,60
2934,4499,500,0
2934,4639,100,100
2934,4703,100,100
2934,4721,100,100
2934,4723,100,100
2934,4796,308,48
2934,4928,104,99
2934,4931,500,0
2934,4934,104,99
2934,4950,100,100
2934,4983,296,51
2934,5030,312,47
2934,5085,100,100
2934,5100,104,99
2934,5176,100,100
2934,5363,104,99
2934,5669,500,0
2934,5700,100,100
2934,5712,104,99
2934,5726,100,100
2934,5760,268,58
2934,5803,100,100
2934,5813,104,99
2934,5855,500,0
2934,5908,500,0
2934,5968,500,0
2934,5972,104,99
2934,6013,288,53
2934,6033,312,47
2934,6053,500,0
2934,6069,100,100
2934,6108,500,0
2934,6156,500,0
2934,6223,100,100
2934,6242,104,99
2934,6283,100,100
2934,6370,500,0
2959,40,300,300
2959,142,0,500
2959,305,0,500
2959,391,132,412
2959,485,300,300
2959,756,300,300
2959,975,0,500
2959,1044,0,500
2959,1215,0,500
2959,1331,300,300
2959,1335,300,300
2959,1387,147,402
2959,1543,0,500
2959,1553,0,500
2959,1577,126,416
2959,1645,147,402
2959,1811,156,396
2959,2131,120,420
2959,2273,300,300
2959,2404,300,300
2959,2406,0,500
2959,2414,0,500
2959,2432,0,500
2959,2569,300,300
2959,2895,147,402
2959,3102,300,300
2959,3142,0,500
2959,3194,300,300
2959,3210,0,500
2959,3357,300,300
2959,3470,0,500
2959,3514,129,414
2959,3582,300,300
2959,3607,300,300
2959,3649,300,300
2959,3679,0,500
2959,3791,300,300
2959,3803,156,396
2959,3973,171,386
2959,3995,156,396
2959,4054,0,500
2959,4188,138,408
2959,4335,150,400
2959,4392,300,300
2959,4406,147,402
2959,4531,300,300
2959,4571,300,300
2959,4658,300,300
2959,4700,162,392
2959,4727,138,408
2959,4816,300,300
2959,4851,0,500
2959,4971,300,300
2959,4980,0,500
2959,5032,300,300
2959,5055,300,300
2959,5108,0,500
2959,5171,123,418
2959,5227,156,396
2959,5314,165,390
2959,5411,300,300
2959,5438,165,390
2959,5499,147,402
2959,5631,300,300
2959,5886,300,300
2959,5962,300,300
2959,6002,132,412
2959,6004,0,500
2959,6039,135,410
2959,6053,300,300
2959,6075,0,500
2959,6241,150,400
2959,6270,300,300
2959,6313,0,500
2959,6331,300,300
2963,27,394,159
2963,78,410,135
2963,81,402,147
2963,398,226,221
2963,554,392,162
2963,685,402,147
2963,773,48,308
2963,886,58,268
2963,1231,220,220
2963,1362,60,260
2963,1450,57,272
2963,1556,45,320
2963,1636,206,221
2963,1676,48,308
2963,1889,384,174
2963,1940,382,177
2963,2047,54,284
2963,2079,162,262
2963,2403,234,234
2963,2426,207,232
2963,2484,207,202
2963,2617,41,336
2963,2625,35,360
2963,2702,48,308
2963,2726,52,292
2963,2777,43,328
2963,2927,50,300
2963,3015,56,276
2963,3042,236,221
2963,3095,55,280
2963,3222,220,215
2963,3244,410,135
2963,3317,233,228
2963,3364,47,312
2963,3602,241,236
2963,3688,402,147
2963,3942,402,147
2963,3950,238,218
2963,3973,200,220
2963,3975,55,280
2963,3990,392,162
2963,4225,245,195
2963,4227,226,221
2963,4279,402,147
2963,4469,219,214
2963,4619,229,224
2963,4744,223,243
2963,4751,232,227
2963,4935,404,144
2963,4946,231,231
2963,4958,216,216
2963,4972,206,231
2963,4983,209,244
2963,5015,218,218
2963,5118,234,224
2963,5196,222,222
2963,5266,233,233
2963,5879,48,308
2963,5885,220,220
2963,6251,252,222
2963,6340,221,236
2963,6370,396,156
2971,116,216,216
2971,174,396,156
2971,225,227,222
2971,242,164,244
2971,463,245,245
2971,687,53,288
2971,779,402,147
2971,968,231,231
2971,1069,221,221
2971,1129,220,215
2971,1142,242,202
2971,1304,215,215
2971,1399,404,144
2971,1423,244,209
2971,1542,212,262
2971,1631,226,226
2971,2157,52,292
2971,2242,194,244
2971,2343,232,227
2971,2485,230,230
2971,2754,251,246
2971,2927,53,288
2971,3242,374,189
2971,3500,400,150
2971,3603,402,147
2971,3635,43,328
2971,3664,221,216
2971,3700,51,296
2971,3750,222,217
2971,3789,37,352
2971,4000,240,235
2971,4124,50,300
2971,4225,206,251
2971,4265,233,233
2971,4466,398,153
2971,4469,186,256
2971,4501,231,206
2971,4639,52,292
2971,4686,219,269
2971,4817,204,204
2971,4858,234,229
2971,4916,227,227
2971,4931,400,150
2971,4944,402,147
2971,4980,48,308
2971,5002,220,215
2971,5011,221,216
2971,5030,201,266
2971,5199,51,296
2971,5214,226,216
2971,5411,224,219
2971,5458,234,224
2971,5726,49,304
2971,5918,192,247
2971,6027,402,147
2971,6034,53,288
2971,6038,233,233
2971,6069,51,296
2971,6094,49,304
2971,6201,235,230
2971,6275,58,268
2971,6300,242,212
2971,6331,234,234
2986,682,0,500
2986,916,300,300
2986,1122,300,300
2986,1538,300,300
2986,1735,300,300
2986,2115,0,500
2986,2140,300,300
2986,2273,300,300
2986,2672,0,500
2986,2741,300,300
2986,3870,300,300
2986,3943,0,500
2986,4296,0,500
2986,4472,147,402
2986,4489,138,408
2986,4648,168,388
2986,4832,300,300
2986,5173,162,392
2986,5289,300,300
2986,5319,0,500
2986,5340,300,300
2986,5457,300,300
2986,5624,0,500
2986,6048,300,300
2986,6279,0,500
2986,6285,132,412
3003,235,500,0
3003,237,104,99
3003,434,104,99
3003,823,500,0
3003,838,104,99
3003,849,500,0
3003,917,276,56
3003,1382,100,100
3003,1516,500,0
3003,1529,104,99
3003,1728,100,100
3003,1882,104,99
3003,2172,500,0
3003,2432,100,100
3003,2619,500,0
3003,2859,100,100
3003,3046,304,49
3003,3222,104,99
3003,3373,500,0
3003,3498,276,56
3003,3520,104,99
3003,3584,104,99
3003,4012,272,57
3003,4217,500,0
3003,4299,104,99
3003,4391,296,51
3003,4540,308,48
3003,4625,100,100
3003,4710,288,53
3003,4813,284,54
3003,5055,104,99
3003,5266,104,99
3003,5363,104,99
3003,5500,100,100
3003,5530,104,99
3003,6100,500,0
3003,6241,272,57
3015,82,324,44
3015,88,104,99
3015,886,100,100
3015,1378,104,99
3015,1450,100,100
3015,1570,100,100
3015,1636,296,51
3015,2079,288,53
3015,2426,324,44
3015,2617,100,100
3015,2777,100,100
3015,3042,300,50
3015,3058,252,62
3015,3364,100,100
3015,3690,300,50
3015,3950,288,53
3015,3990,500,0
3015,4400,104,99
3015,4619,104,99
3015,4958,104,99
3015,5015,104,99
3015,5089,104,99
3015,5118,320,45
3015,5196,104,99
3015,5266,104,99
3015,5753,104,99
3015,5980,100,100
3015,6059,104,99
3015,6370,500,0
3109,70,500,0
3109,171,100,100
3109,267,344,39
3109,269,100,100
3109,434,104,99
3109,494,300,50
3109,559,320,45
3109,592,500,0
3109,738,100,100
3109,783,296,51
3109,787,500,0
3109,908,104,99
3109,967,104,99
3109,1097,100,100
3109,1304,104,99
3109,1516,500,0
3109,1629,100,100
3109,1811,304,49
3109,1833,308,48
3109,1858,100,100
3109,2570,500,0
3109,2771,280,55
3109,2894,104,99
3109,2895,304,49
3109,2907,500,0
3109,3054,324,44
3109,3373,500,0
3109,3536,104,99
3109,3758,104,99
3109,3995,288,53
3109,4026,104,99
3109,4054,100,100
3109,4065,300,50
3109,4124,100,100
3109,4173,300,50
3109,4195,500,0
3109,4225,296,51
3109,4245,100,100
3109,4340,104,99
3109,4357,104,99
3109,4467,104,99
3109,4736,500,0
3109,4817,104,99
3109,5015,104,99
3109,5016,296,51
3109,5079,276,56
3109,5162,104,99
3109,5198,104,99
3109,5199,100,100
3109,5404,104,99
3109,5411,104,99
3109,5458,312,47
3109,5649,100,100
3109,5734,104,99
3109,5747,320,45
3109,5798,500,0
3109,5956,500,0
3109,5996,288,53
3109,6201,104,99
3109,6224,500,0
3109,6225,104,99
3109,6241,300,50
3109,6275,100,100
3109,6313,100,100
3109,6347,100,100
3119,116,104,99
3119,171,100,100
3119,174,500,0
3119,378,100,100
3119,505,500,0
3119,581,500,0
3119,779,500,0
3119,792,104,99
3119,965,100,100
3119,968,332,42
3119,1040,104,99
3119,1049,104,99
3119,1095,316,46
3119,1359,328,43
3119,1385,104,99
3119,1410,500,0
3119,1513,500,0
3119,2157,100,100
3119,2247,100,100
3119,2296,336,41
3119,2369,500,0
3119,2493,500,0
3119,2570,500,0
3119,2920,104,99
3119,2987,104,99
3119,3500,500,0
3119,3531,104,99
3119,3630,500,0
3119,3689,344,39
3119,3781,500,0
3119,3803,316,46
3119,3902,100,100
3119,3955,316,46
3119,3957,500,0
3119,4124,100,100
3119,4177,500,0
3119,4335,296,51
3119,4354,292,52
3119,4469,312,47
3119,4531,104,99
3119,4931,500,0
3119,4982,104,99
3119,5119,100,100
3119,5171,284,54
3119,5257,104,99
3119,5314,292,52
3119,5778,100,100
3119,5866,100,100
3119,5956,500,0
3119,5962,104,99
3119,6013,292,52
3119,6076,104,99
3119,6088,500,0
3119,6270,500,0
3119,6296,100,100
3190,27,300,300
3190,297,177,382
3190,498,0,500
3190,537,147,402
3190,1001,300,300
3190,1130,156,396
3190,1165,300,300
3190,1322,300,300
3190,1382,0,500
3190,1705,0,500
3190,1733,0,500
3190,1773,0,500
3190,1882,300,300
3190,2437,300,300
3190,2476,300,300
3190,2516,300,300
3190,2604,0,500
3190,2652,300,300
3190,2974,0,500
3190,3135,300,300
3190,3215,0,500
3190,3272,300,300
3190,3514,153,398
3190,3544,159,394
3190,3568,300,300
3190,3582,300,300
3190,3607,300,300
3190,3641,129,414
3190,3679,0,500
3190,3788,0,500
3190,3791,300,300
3190,3957,300,300
3190,3976,300,300
3190,3990,300,300
3190,4154,300,300
3190,4195,300,300
3190,4238,0,500
3190,4408,300,300
3190,4420,300,300
3190,4457,300,300
3190,4462,144,404
3190,4863,300,300
3190,4938,300,300
3190,5033,0,500
3190,5227,129,414
3190,5383,300,300
3190,5519,300,300
3190,5646,0,500
3190,5656,300,300
3190,5875,300,300
3190,5905,300,300
3190,5908,300,300
3190,6062,0,500
3190,6196,300,300
3190,6316,156,396
3224,78,500,0
3224,137,292,52
3224,277,100,100
3224,297,312,47
3224,425,280,55
3224,453,300,50
3224,456,304,49
3224,501,100,100
3224,619,104,99
3224,651,320,45
3224,680,104,99
3224,825,292,52
3224,868,100,100
3224,960,332,42
3224,988,100,100
3224,1069,104,99
3224,1092,100,100
3224,1097,100,100
3224,1458,100,100
3224,1533,104,99
3224,1594,500,0
3224,1679,100,100
3224,1825,500,0
3224,1869,500,0
3224,2030,100,100
3224,2197,320,45
3224,2264,104,99
3224,2338,100,100
3224,2446,268,58
3224,2474,100,100
3224,2534,304,49
3224,2551,104,99
3224,2570,500,0
3224,2715,500,0
3224,3101,100,100
3224,3229,500,0
3224,3543,100,100
3224,3608,104,99
3224,3638,500,0
3224,3653,500,0
3224,3664,288,53
3224,3688,500,0
3224,3700,100,100
3224,3716,500,0
3224,3789,100,100
3224,3807,280,55
3224,3855,500,0
3224,3878,100,100
3224,3885,500,0
3224,4000,104,99
3224,4159,104,99
3224,4281,284,54
3224,4321,328,43
3224,4436,500,0
3224,4440,500,0
3224,4469,296,51
3224,4810,104,99
3224,4811,292,52
3224,4944,500,0
3224,5011,104,99
3224,5030,284,54
3224,5085,100,100
3224,5143,304,49
3224,5155,500,0
3224,5181,500,0
3224,5260,104,99
3224,5316,500,0
3224,5418,260,60
3224,5726,100,100
3224,5813,104,99
3224,5842,500,0
3224,5848,500,0
3224,5860,280,55
3224,5888,104,99
3224,5918,288,53
3224,5928,104,99
3224,5962,104,99
3224,5965,500,0
3224,6044,100,100
3224,6277,288,53
3224,6278,104,99
3224,6292,300,50
3224,6308,104,99
3239,613,100,100
3239,967,104,99
3239,1051,500,0
3239,1123,100,100
3239,1266,104,99
3239,1294,500,0
3239,1317,100,100
3239,1331,500,0
3239,1366,500,0
3239,1647,500,0
3239,2250,340,40
3239,2625,100,100
3239,2832,500,0
3239,2850,100,100
3239,3068,104,99
3239,3266,308,48
3239,4038,100,100
3239,4217,500,0
3239,4229,100,100
3239,4350,312,47
3239,4721,100,100
3239,4798,100,100
3239,4845,104,99
3239,4851,100,100
3239,4983,296,51
3239,5085,100,100
3239,5118,308,48
3239,5171,284,54
3239,5677,100,100
3239,5702,500,0
3239,5712,104,99
3239,5763,104,99
3239,5834,100,100
3239,6313,100,100
3239,6370,500,0
3373,310,153,398
3373,314,300,300
3373,427,300,300
3373,482,300,300
3373,567,0,500
3373,749,153,398
3373,756,300,300
3373,759,300,300
3373,883,132,412
3373,936,300,300
3373,942,168,388
3373,975,0,500
3373,1051,300,300
3373,1088,0,500
3373,1120,0,500
3373,1131,300,300
3373,1242,0,500
3373,1271,159,394
3373,1290,126,416
3373,1307,0,500
3373,1311,300,300
3373,1363,0,500
3373,1373,159,394
3373,1386,156,396
3373,1425,300,300
3373,1470,132,412
3373,1485,300,300
3373,1559,123,418
3373,1573,300,300
3373,1647,300,300
3373,1721,141,406
3373,1745,300,300
3373,1857,138,408
3373,1890,141,406
3373,1968,300,300
3373,2001,186,376
3373,2193,300,300
3373,2275,300,300
3373,2293,300,300
3373,2309,300,300
3373,2347,0,500
3373,2398,300,300
3373,2406,0,500
3373,2434,300,300
3373,2484,300,300
3373,2516,300,300
3373,2623,0,500
3373,2711,144,404
3373,2818,300,300
3373,2859,0,500
3373,2927,0,500
3373,3060,300,300
3373,3215,0,500
3373,3531,300,300
3373,3582,300,300
3373,3588,300,300
3373,3608,300,300
3373,3630,300,300
3373,3777,300,300
3373,3795,0,500
3373,3911,138,408
3373,3947,300,300
3373,4043,132,412
3373,4155,300,300
3373,4217,300,300
3373,4325,0,500
3373,4364,0,500
3373,4391,129,414
3373,4499,300,300
3373,4540,132,412
3373,4553,300,300
3373,4601,0,500
3373,4672,300,300
3373,4677,156,396
3373,4679,162,392
3373,4686,162,392
3373,4694,300,300
3373,4745,147,402
3373,4747,300,300
3373,4757,132,412
3373,4764,300,300
3373,4793,300,300
3373,4845,300,300
3373,4874,300,300
3373,5129,165,390
3373,5131,0,500
3373,5145,0,500
3373,5152,150,400
3373,5197,300,300
3373,5199,0,500
3373,5245,300,300
3373,5257,300,300
3373,5275,300,300
3373,5342,300,300
3373,5514,300,300
3373,5530,300,300
3373,5617,153,398
3373,5712,300,300
3373,5743,300,300
3373,5753,300,300
3373,5775,0,500
3373,5796,300,300
3373,5798,300,300
3373,5962,300,300
3373,5983,0,500
3373,6168,300,300
3373,6219,144,404
3373,6221,300,300
3373,6241,162,392
3635,190,100,100
3635,405,100,100
3635,521,100,100
3635,670,100,100
3635,696,500,0
3635,939,100,100
3635,968,304,49
3635,975,100,100
3635,1271,324,44
3635,1290,316,46
3635,1347,328,43
3635,1363,100,100
3635,1379,104,99
3635,1401,100,100
3635,1542,348,38
3635,1558,500,0
3635,1590,280,55
3635,1618,104,99
3635,1716,100,100
3635,1823,100,100
3635,1837,500,0
3635,1847,304,49
3635,1889,500,0
3635,1983,104,99
3635,2000,104,99
3635,2030,100,100
3635,2060,100,100
3635,2102,100,100
3635,2193,104,99
3635,2238,100,100
3635,2286,300,50
3635,2344,304,49
3635,2432,100,100
3635,2616,100,100
3635,2619,500,0
3635,2625,100,100
3635,2660,104,99
3635,2727,100,100
3635,2777,100,100
3635,2857,308,48
3635,2936,100,100
3635,2983,288,53
3635,3016,500,0
3635,3198,100,100
3635,3215,100,100
3635,3401,500,0
3635,3469,500,0
3635,3508,500,0
3635,3520,104,99
3635,3600,332,42
3635,3750,104,99
3635,3817,316,46
3635,3973,296,51
3635,3990,500,0
3635,3999,308,48
3635,4225,296,51
3635,4283,296,51
3635,4285,320,45
3635,4318,288,53
3635,4368,100,100
3635,4396,268,58
3635,4553,104,99
3635,4609,104,99
3635,4639,100,100
3635,4694,104,99
3635,4745,320,45
3635,4759,500,0
3635,4797,100,100
3635,4818,104,99
3635,4823,104,99
3635,4845,104,99
3635,4947,500,0
3635,4950,100,100
3635,5015,104,99
3635,5034,328,43
3635,5076,264,59
3635,5125,500,0
3635,5155,500,0
3635,5162,104,99
3635,5199,100,100
3635,5365,500,0
3635,5499,308,48
3635,5517,104,99
3635,5560,500,0
3635,5587,104,99
3635,5712,104,99
3635,5848,500,0
3635,5970,296,51
3635,6053,500,0
3635,6120,104,99
3635,6163,500,0
3635,6220,104,99
3635,6313,100,100
3635,6347,100,100
3681,532,300,300
3681,846,300,300
3681,922,300,300
3681,1489,300,300
3681,2060,0,500
3681,2116,300,300
3681,2845,0,500
3681,3518,150,400
3681,4052,300,300
3681,4153,300,300
3681,4515,186,376
3681,4521,300,300
3681,4877,177,382
3681,5577,300,300
3681,6094,0,500
3700,61,304,49
3700,84,100,100
3700,113,100,100
3700,619,104,99
3700,632,272,57
3700,677,500,0
3700,750,100,100
3700,773,100,100
3700,1035,104,99
3700,1378,104,99
3700,1676,100,100
3700,1880,100,100
3700,1923,104,99
3700,2112,500,0
3700,2159,500,0
3700,2234,500,0
3700,2272,100,100
3700,2379,500,0
3700,2393,500,0
3700,2404,104,99
3700,2434,104,99
3700,2650,100,100
3700,2754,104,99
3700,2829,292,52
3700,2938,280,55
3700,2988,104,99
3700,3059,100,100
3700,3209,100,100
3700,3229,500,0
3700,3309,100,100
3700,3418,100,100
3700,3603,500,0
3700,3619,104,99
3700,3750,104,99
3700,3984,244,64
3700,4000,104,99
3700,4042,104,99
3700,4118,304,49
3700,4164,500,0
3700,4194,296,51
3700,4265,288,53
3700,4354,300,50
3700,4466,500,0
3700,4469,292,52
3700,4584,332,42
3700,4751,104,99
3700,4916,104,99
3700,4928,104,99
3700,4944,500,0
3700,4995,100,100
3700,5011,104,99
3700,5030,352,37
3700,5100,104,99
3700,5199,100,100
3700,5505,500,0
3700,5525,100,100
3700,5532,296,51
3700,5542,100,100
3700,5545,308,48
3700,5685,100,100
3700,5726,100,100
3700,5962,104,99
3700,6094,100,100
3700,6251,304,49
3700,6300,300,50
3700,6331,104,99
3750,26,300,300
3750,80,224,229
3750,113,99,104
3750,260,99,104
3750,270,229,229
3750,405,99,104
3750,516,300,300
3750,541,300,300
3750,715,300,300
3750,756,300,300
3750,800,99,104
3750,842,300,300
3750,883,218,223
3750,908,300,300
3750,942,214,219
3750,968,235,240
3750,975,99,104
3750,1117,300,300
3750,1318,300,300
3750,1381,300,300
3750,1410,300,300
3750,1498,300,300
3750,1507,300,300
3750,1542,215,220
3750,1557,300,300
3750,1573,300,300
3750,1606,300,300
3750,1676,99,104
3750,1767,300,300
3750,1838,226,226
3750,1840,300,300
3750,1987,300,300
3750,2152,300,300
3750,2157,99,104
3750,2171,300,300
3750,2238,99,104
3750,2286,228,228
3750,2379,300,300
3750,2410,99,104
3750,2605,227,227
3750,2743,300,300
3750,2788,300,300
3750,2857,218,218
3750,2914,222,227
3750,2988,300,300
3750,3016,300,300
3750,3027,99,104
3750,3068,300,300
3750,3111,300,300
3750,3121,300,300
3750,3131,300,300
3750,3177,99,104
3750,3180,300,300
3750,3193,99,104
3750,3211,99,104
3750,3215,99,104
3750,3252,99,104
3750,3306,300,300
3750,3469,300,300
3750,3520,300,300
3750,3619,300,300
3750,3637,300,300
3750,3791,300,300
3750,3911,211,216
3750,4124,99,104
3750,4144,300,300
3750,4537,99,104
3750,4639,99,104
3750,4708,300,300
3750,4741,300,300
3750,4742,300,300
3750,4944,300,300
3750,4950,99,104
3750,4983,215,220
3750,4995,99,104
3750,5016,226,231
3750,5020,300,300
3750,5199,99,104
3750,5257,300,300
3750,5302,99,104
3750,5383,300,300
3750,5427,243,243
3750,5466,99,104
3750,5507,300,300
3750,5577,300,300
3750,5645,228,228
3750,5649,99,104
3750,5667,99,104
3750,5924,224,224
3750,5961,300,300
3750,6029,99,104
3750,6030,99,104
3750,6075,99,104
3750,6083,300,300
3750,6166,204,209
3750,6229,300,300
3750,6236,99,104
3750,6313,99,104
3758,27,300,300
3758,161,232,232
3758,214,229,229
3758,229,300,300
3758,255,239,244
3758,277,99,104
3758,297,200,205
3758,314,300,300
3758,369,300,300
3758,438,300,300
3758,485,300,300
3758,524,300,300
3758,540,99,104
3758,573,300,300
3758,632,238,238
3758,650,226,226
3758,671,233,238
3758,756,300,300
3758,825,239,239
3758,831,235,235
3758,855,300,300
3758,898,99,104
3758,930,300,300
3758,942,232,237
3758,965,99,104
3758,967,300,300
3758,1001,300,300
3758,1281,300,300
3758,1311,300,300
3758,1375,300,300
3758,1381,300,300
3758,1480,300,300
3758,1555,213,218
3758,1587,99,104
3758,1597,300,300
3758,1657,223,223
3758,1688,300,300
3758,1732,225,230
3758,1746,300,300
3758,1773,99,104
3758,1824,99,104
3758,1926,300,300
3758,2047,99,104
3758,2091,300,300
3758,2099,222,222
3758,2116,300,300
3758,2524,99,104
3758,2615,300,300
3758,2617,99,104
3758,2700,300,300
3758,2772,218,223
3758,3139,300,300
3758,3244,300,300
3758,3294,99,104
3758,3370,243,248
3758,3640,300,300
3758,3807,226,226
3758,3828,223,228
3758,3910,99,104
3758,3911,220,220
3758,3957,300,300
3758,4025,300,300
3758,4037,99,104
3758,4038,99,104
3758,4227,300,300
3758,4265,215,220
3758,4354,236,241
3758,4390,300,300
3758,4501,227,232
3758,4646,99,104
3758,4736,300,300
3758,4768,300,300
3758,4797,99,104
3758,4799,99,104
3758,4851,99,104
3758,4878,99,104
3758,5000,300,300
3758,5055,300,300
3758,5089,300,300
3758,5131,99,104
3758,5155,300,300
3758,5257,300,300
3758,5316,300,300
3758,5326,99,104
3758,5368,300,300
3758,5463,300,300
3758,5519,300,300
3758,5528,242,242
3758,5530,300,300
3758,5753,300,300
3758,5794,300,300
3758,5866,99,104
3758,5879,99,104
3758,5905,300,300
3758,5926,300,300
3758,6109,217,217
3758,6291,300,300
3758,6340,238,243
3762,50,104,99
3762,250,296,51
3762,281,500,0
3762,323,500,0
3762,328,500,0
3762,420,104,99
3762,466,304,49
3762,1061,100,100
3762,1270,500,0
3762,1403,308,48
3762,1627,324,44
3762,1655,308,48
3762,1828,100,100
3762,2047,100,100
3762,2080,100,100
3762,2236,288,53
3762,2393,500,0
3762,2428,296,51
3762,2544,312,47
3762,2767,352,37
3762,2968,500,0
3762,3059,100,100
3762,3078,500,0
3762,3516,272,57
3762,3886,104,99
3762,4253,104,99
3762,4314,100,100
3762,4416,104,99
3762,4684,500,0
3762,4741,500,0
3762,4768,104,99
3762,4903,104,99
3762,4931,500,0
3762,5172,104,99
3762,5188,104,99
3762,5226,296,51
3762,5651,312,47
3762,5665,104,99
3762,5726,100,100
3762,5763,104,99
3762,6208,500,0
3788,84,100,100
3788,229,104,99
3788,367,316,46
3788,463,104,99
3788,508,272,57
3788,519,104,99
3788,524,104,99
3788,555,500,0
3788,885,500,0
3788,996,104,99
3788,1001,500,0
3788,1041,104,99
3788,1095,284,54
3788,1130,280,55
3788,1317,100,100
3788,1396,500,0
3788,1487,500,0
3788,1509,500,0
3788,1673,316,46
3788,1733,100,100
3788,1741,100,100
3788,1749,500,0
3788,1773,100,100
3788,1808,500,0
3788,1809,500,0
3788,1824,100,100
3788,1882,104,99
3788,2157,100,100
3788,2370,264,59
3788,2404,104,99
3788,2437,500,0
3788,2444,104,99
3788,2476,500,0
3788,2490,104,99
3788,2516,500,0
3788,2829,272,57
3788,2862,304,49
3788,2913,104,99
3788,2976,104,99
3788,3116,104,99
3788,3135,500,0
3788,3175,100,100
3788,3229,500,0
3788,3232,320,45
3788,3272,104,99
3788,3501,104,99
3788,3544,296,51
3788,3641,288,53
3788,3697,308,48
3788,3701,100,100
3788,3736,100,100
3788,3789,100,100
3788,3845,104,99
3788,4000,104,99
3788,4036,104,99
3788,4078,500,0
3788,4124,100,100
3788,4194,312,47
3788,4238,100,100
3788,4265,324,44
3788,4462,292,52
3788,4639,100,100
3788,4703,100,100
3788,4708,500,0
3788,4733,308,48
3788,4928,104,99
3788,4931,500,0
3788,4934,104,99
3788,5026,500,0
3788,5030,324,44
3788,5033,100,100
3788,5100,104,99
3788,5176,100,100
3788,5188,104,99
3788,5383,104,99
3788,5519,500,0
3788,5646,100,100
3788,5700,100,100
3788,5726,100,100
3788,5842,500,0
3788,5908,500,0
3788,5980,100,100
3788,6027,500,0
3788,6033,304,49
3788,6062,100,100
3788,6242,104,99
3788,6300,316,46
3788,6316,284,54
3788,6331,104,99
3789,44,500,0
3789,78,500,0
3789,84,100,100
3789,111,100,100
3789,277,100,100
3789,340,300,50
3789,381,104,99
3789,433,500,0
3789,438,104,99
3789,459,296,51
3789,464,292,52
3789,508,316,46
3789,555,500,0
3789,662,104,99
3789,687,100,100
3789,718,500,0
3789,996,104,99
3789,1049,104,99
3789,1220,300,50
3789,1289,500,0
3789,1396,500,0
3789,1509,500,0
3789,1533,104,99
3789,1645,292,52
3789,1663,100,100
3789,1741,100,100
3789,1749,500,0
3789,1775,104,99
3789,1809,500,0
3789,2157,100,100
3789,2343,104,99
