Player,Total Score
584,42726
663,5555
691,20989
716,10066
749,22832
819,31867
918,14469
952,8961
1060,18874
1170,33617
1340,10240
1709,11453
1725,13307
2452,5755
2837,24472
2966,16006
3202,1282
3216,18216
3243,17464
3563,2316
3567,14711
3658,2323
4015,6225
4269,24117
4562,300
4791,7051
4795,3735
5057,3717
5345,5376
5366,8259
5807,15966
5882,8758
6246,3228
6369,15936
138,20448
53,15532
420,27355
853,14397
953,4851
1250,17516
1529,33570
1959,26808
2879,6420
2964,18447
3068,24099
3116,21179
3122,21981
3154,11938
3372,12511
3523,12905
3559,17311
3560,16076
3608,24328
3993,22176
4099,22935
5097,9249
5383,21382
437,5276
849,17051
911,10119
1363,35007
1446,18364
1491,29624
1786,8961
2140,14800
2504,7883
2568,17751
2594,10883
2736,21178
3152,18255
3222,52435
3363,8692
3819,7352
3992,19589
4325,23613
4458,11414
5963,22279
6068,19471
113,16917
55,3344
970,4672
2081,13864
2629,2868
3140,9398
4792,16236
4946,14229
5076,10716
365,2945
56,3765
715,22617
2018,6972
2514,3250
4648,8862
5146,16126
5174,10347
5313,32944
70,14368
405,13273
700,10981
854,7140
908,19920
913,14067
942,18004
1044,24504
1051,53373
1058,8409
1068,9144
1304,22902
1432,31348
1470,43752
1516,18479
1629,29160
1803,22796
1941,16939
2001,24611
2002,7842
2167,1819
2171,18789
2525,21319
2604,17260
2831,19047
2866,17368
2873,9072
2907,19014
3220,3420
3524,22956
3536,16132
3898,20729
4103,28133
4188,23490
4190,6796
4371,4676
4467,10076
4616,4716
4694,32341
4933,8331
4941,10701
5096,19487
5162,36572
5254,11716
5404,8488
5499,13975
5656,17349
5698,7636
6066,17451
6078,18001
6086,19745
6089,11997
6220,20663
6234,11970
6318,23545
6366,10998
378,36746
452,9422
588,13254
619,25161
653,1121
759,24626
826,48120
955,9669
1166,18795
1289,19996
1657,19126
2026,35826
2152,27072
2234,23926
2595,2434
2951,22055
3275,24099
3279,19917
3603,41299
3688,38337
3704,33397
3973,17952
3984,11272
4026,17345
4035,20198
4181,7302
4481,16214
4501,17365
4524,17989
4741,32541
4768,26148
4903,23168
4919,23122
5507,23738
5750,22859
5796,41084
5991,14737
59,5564
621,13034
1413,17692
2017,18378
2428,32005
2436,10164
5569,13996
6137,25599
380,38953
418,24744
443,24507
504,9613
608,14572
657,32077
727,18704
784,17646
926,29596
1077,42870
1128,12171
1210,10133
1270,37468
1477,27599
1484,23572
1568,23136
1732,29955
1793,22151
1865,16775
1914,13159
2000,12471
2176,29649
2192,9707
2237,36206
2261,28244
2279,28128
2408,19566
2422,15261
2446,32287
2454,23448
2476,42844
2553,12265
2634,6855
2639,43565
2740,48446
2773,29884
2895,34435
2965,11246
2990,10480
3108,18270
3179,25791
3228,44776
3743,13474
3979,30706
4088,8502
4096,3878
4155,18852
4461,3190
4561,27499
4723,21537
4762,26960
4824,26699
4900,31875
4996,24477
5009,44267
5284,18180
5348,19793
5399,52500
5406,13899
5445,20983
5579,25280
5640,17048
5783,25165
5850,30971
5858,16751
5943,28043
6044,40060
6188,36203
340,31540
61,5429
839,22076
1035,17640
1275,21770
1834,11582
1927,7392
2245,15763
2393,11699
2616,30287
3155,26136
3317,18326
3319,8248
4495,3357
145,21771
168,14896
904,23077
1200,15777
1438,23758
1846,6287
2116,12629
2358,19375
2814,7400
3717,14200
3963,10967
4380,14667
4626,15801
4832,27527
5075,27848
5296,5032
6063,7600
6073,33541
63,15067
149,10949
1038,9234
1124,8736
1433,21198
1565,20214
2355,7283
2519,15859
2592,4701
2600,9212
2651,16119
2732,5457
2797,10244
2910,10939
3099,18971
3277,44366
3453,1976
3517,10079
3724,11803
3801,27840
3828,19230
4276,15308
4760,10988
5052,4537
5175,24843
5531,14823
5826,9447
5830,8553
5944,17403
114,42678
154,18420
320,16012
354,960
364,32348
670,19045
769,25769
1032,23991
1120,38344
1131,27572
1352,7143
1558,19172
1586,9497
1869,57697
1925,7311
1969,11828
2193,43427
2293,11357
2316,14672
2609,10768
2610,24624
2695,1048
2927,40080
3000,26715
3029,40706
3078,24969
3080,33384
3235,21555
3251,22824
3353,17516
3401,32277
3422,13847
3433,2744
3670,14180
4069,17344
4131,22617
4176,5282
4192,24614
4286,1500
4288,13010
4302,24978
4409,12918
4519,30896
4595,2373
4799,36930
4862,20310
4870,4282
4884,10806
4886,20563
4894,12125
5086,14268
5168,16825
5329,17001
5370,11137
5438,27920
5541,3112
5643,6521
5743,29025
5853,4633
6090,24522
6293,4848
234,104
413,19461
1716,6832
1859,5980
2282,13276
2597,3609
2921,12387
3031,15365
3074,724
3756,5192
4259,20184
4839,7768
4881,16310
5139,3036
5675,2316
66,19892
235,14584
297,37810
439,27092
711,18188
951,99
1031,22923
1244,11637
1298,14682
1359,8929
1664,36400
1730,13617
1775,25908
2020,32108
2524,69846
3294,33942
3410,36204
3531,19988
4061,43306
4210,32413
4473,11801
4758,66160
5014,17191
5152,32911
5917,20592
6091,28716
6244,15984
746,19152
67,2432
1996,22978
3769,15119
5021,29069
5295,16161
139,11814
284,2255
377,9951
424,17372
594,16638
762,9769
792,23435
912,9845
1372,21953
1417,429
1932,9571
1946,34775
1947,25611
2210,24434
2458,20157
2640,10354
2659,23623
2803,28284
3025,14905
4032,7721
4076,32068
4560,17272
4654,27852
5250,6698
5367,728
5765,4151
5784,5355
6383,30029
69,15109
193,11209
1088,22974
1872,20300
1952,24444
1976,31462
2028,8955
2049,17700
2322,25125
2461,4605
2725,9364
2834,24569
2838,32670
2853,43861
3227,28870
3284,32277
3595,21957
3767,12627
3810,12680
3829,43126
4125,9314
4327,7274
4678,19730
4697,16653
4701,12032
4746,5603
4784,15361
4961,16724
5293,11638
5340,8427
5414,19748
5431,31916
5484,21715
5860,32148
5915,14394
5940,19205
359,4360
511,14531
1297,16902
1639,4323
2728,8850
2758,22928
3059,36568
3710,18515
4450,14433
4849,8795
5156,636
5316,15859
5565,8806
5699,5596
309,20224
381,49664
416,6888
421,11867
436,17069
682,20615
1016,4087
1141,9915
2114,22468
2486,29444
2531,17998
2935,10485
3021,19986
3087,7836
3153,18173
3252,25052
3253,15666
3575,14036
3663,7677
3687,8750
4052,3946
4060,36373
4281,43589
4407,1809
4446,9888
4477,20978
5351,24359
5518,16265
5803,5548
5965,36268
6008,26508
6261,11574
136,31383
453,26847
641,45596
745,21204
959,24892
1103,22703
1253,24900
1591,36472
2369,43532
4021,26006
4109,13708
4668,31872
4927,13328
5119,26548
6196,18320
6311,9484
311,2384
73,3903
2162,4042
2247,21527
2759,2514
2961,4548
3734,4570
3879,4470
5693,3523
6095,4649
6106,777
6380,4492
93,14052
74,23596
679,18530
686,4113
763,5376
1358,23308
1611,20488
1774,9306
1784,10588
1815,13841
1817,6614
1884,7495
1938,16806
2005,4454
2188,7752
2294,8808
2676,14262
2776,4564
2995,25282
3019,10360
3091,3028
3097,37073
3132,24674
3144,5586
3326,6725
3342,23640
3467,4701
3479,17997
3535,9348
3610,11946
3752,14373
3809,38928
3953,25747
4261,16233
4451,20932
4598,5540
4620,12516
4675,24237
5210,10467
5642,14419
5829,6624
6065,19034
6104,15012
6113,11495
6259,19503
244,17848
442,21392
646,48888
1194,42879
1471,28428
2534,13999
2583,13006
2805,8178
2830,20683
2900,22302
3383,13167
3388,20397
3496,44108
3759,5100
3892,11203
4393,17997
4526,30559
5012,11363
5278,9562
5325,10407
5821,59116
6308,69464
76,8621
696,9144
1327,31020
1421,17672
1437,9304
2262,8172
3240,16438
3718,32249
4303,20732
5098,18720
5244,8482
5772,7584
5898,11820
6014,26251
1856,8712
77,300
79,19495
81,27445
87,13753
190,28453
1097,32252
1285,37632
1420,5781
1556,7702
1570,7561
1619,12474
1636,19244
1833,18311
2079,39119
2112,37491
2159,22661
2180,11464
2403,8086
2426,18624
2570,34640
2586,17201
2605,26029
2683,9239
2777,25821
2778,28857
2955,24629
3007,14315
3244,15075
3310,8621
3316,26349
3322,8532
3364,10415
3367,32358
3382,19569
3446,13107
3498,32068
3897,15999
3950,11853
4124,84592
4612,13696
4730,10668
4764,38095
4766,17384
4855,14572
4958,21048
4972,10657
5015,24669
5077,28447
5172,20847
5196,11323
5230,12871
5256,15684
5355,35870
5418,40266
5429,3616
5674,33799
5785,8872
5813,22117
6126,30307
169,5565
535,32306
672,4372
750,41849
924,25688
1217,28776
1320,6150
1423,11014
1449,13196
1472,7526
1625,17709
1822,9432
1880,4493
2169,1167
2201,16800
2370,43396
2521,36098
2549,14216
2806,11257
2829,39995
2846,5129
2882,8277
3195,9113
3242,28890
3257,20807
3334,8076
3487,36252
3549,13156
3753,28850
3775,12366
3939,6573
4814,36753
5161,30408
5343,23250
5769,15510
5897,12484
6040,2533
228,3906
543,3791
1080,30284
1121,12594
1122,18916
1623,12022
1640,19400
1682,6569
1939,8048
2144,22437
2405,12712
2415,24447
2840,6384
2872,11360
2938,20971
3002,15117
3051,7315
3780,16958
4285,21602
4340,55516
4353,31486
4532,4950
4872,21935
5258,4515
5886,30087
5903,370
5913,4988
6082,1275
6100,8717
6257,10928
6288,12272
6292,34586
6306,7904
307,36504
450,30890
459,33161
1362,33027
1424,16585
1831,30809
2249,30516
2303,32803
2431,15797
2822,30760
3508,34285
3538,21148
3653,46854
3807,17351
4390,18369
4445,12293
4492,16510
4652,25601
5118,11288
5124,44052
5588,15622
5878,6517
6200,19363
6301,8637
82,10170
541,14712
548,2861
728,14483
886,17186
923,11196
967,20800
1777,29098
2010,6136
2119,16351
3215,34069
3420,19430
3488,2606
3602,13245
5980,19447
6005,12455
83,24756
140,11576
249,3661
565,9273
597,5607
652,12604
977,13423
1064,16565
1117,34963
1189,23902
1213,19761
1459,9236
1697,14475
1702,17631
1904,25437
2101,25264
2607,4352
2693,4950
2744,25904
2946,8667
3354,6757
3393,20254
3799,23092
3952,5209
4205,22332
4220,14271
4366,8584
4374,12202
4523,37085
4574,6469
4985,12258
5195,12076
5477,10501
5619,30122
5739,3380
5768,32804
6011,4408
229,33566
464,15218
469,18121
508,39472
537,8072
555,21890
677,18918
996,23970
1094,17046
1351,14931
1396,51795
1454,10145
1509,29184
1520,11820
1737,7782
1749,26908
1809,32320
2012,6525
2074,5985
2199,22865
2275,14388
2434,22039
2444,33810
3038,19410
3544,24909
3587,12300
3697,15799
3736,29256
4036,22106
4226,24728
4250,16920
4639,39590
4703,31702
4922,9895
4928,37584
5042,13077
5100,23347
5176,16611
5226,29521
5473,12743
5506,15517
5849,11022
5916,8801
5960,9908
6033,11910
6069,15783
85,19063
990,24134
1052,3910
1114,11735
1221,3976
1239,19051
1490,10568
1787,23340
2771,21413
3352,14551
3411,16680
3746,36673
4004,23743
4584,26049
4863,33270
5261,23817
5285,12241
5644,17543
5777,16173
86,3254
254,17486
1790,11727
2284,7068
2435,3554
2847,16188
3189,9003
3800,4479
4828,14030
4848,8988
5159,14083
5242,16304
5610,6462
5799,13384
6203,15318
6205,39666
6273,15567
88,5414
2025,9154
3058,11520
3886,8016
4227,15206
6260,4768
89,4047
1082,8481
1911,10443
2962,12041
3130,3815
3795,27600
5259,18648
6298,30066
90,2868
2123,3343
2339,14840
3070,6682
3343,17708
4993,13920
699,18731
757,780
1410,40882
2650,26544
3293,15286
3839,21182
3915,15962
3980,12960
4416,33180
5018,12055
6056,11571
6111,10149
236,8824
92,4768
455,27103
626,20658
665,2333
1009,8270
1280,12880
1643,7275
3392,18847
3534,9988
4023,25322
4638,7149
4738,8763
6143,30292
124,8884
448,15807
859,6656
881,7928
927,14896
1339,13188
1511,20039
1735,18213
1772,13365
1971,21639
2378,13425
2742,15100
3283,11746
3527,9572
3732,15322
3776,3108
3863,7419
4183,12559
4320,5451
5024,19342
5134,20804
5641,24696
5809,17287
6330,6153
2128,5035
94,304
5147,3584
162,19992
327,14298
371,47936
407,26940
827,9176
865,35457
892,8803
1142,31105
1535,6621
1974,18532
2034,37217
2265,18320
2799,29370
2823,38271
3060,15450
3721,3963
3855,38538
3918,13228
3949,22816
3997,24348
4151,12162
4672,39438
4717,10842
4805,17697
5372,13231
5620,10129
6071,7464
6147,32797
6197,25730
925,36154
1441,13920
1799,28607
1850,24755
2191,16638
2439,19887
2472,22962
2975,6893
3376,25310
3459,20185
3574,16560
3643,15737
3745,17865
3792,18852
3820,29576
4163,8964
4267,16913
4363,17468
4596,39524
4604,42837
4833,18574
4948,19827
4957,19363
5189,12321
5332,28817
5350,33202
5515,18210
5776,31247
5999,34965
6195,27986
116,12332
97,5442
3902,15864
5004,5020
5389,5169
5844,17322
5956,18593
98,9922
396,31927
938,3292
1968,24349
2050,9646
2474,24912
2488,2999
3781,20186
5392,4957
6207,22528
141,2781
230,18230
258,12360
323,18676
520,17565
804,21654
1300,13033
1390,5153
2663,1494
3173,2529
5967,17424
100,919
2896,5236
101,708
3677,613
102,208
483,15819
103,5309
777,7018
968,35136
1085,9644
1825,24986
4082,28763
118,11006
184,23388
411,18798
1019,3708
1385,13976
1419,3542
1915,9574
2335,22926
2364,6504
3100,9960
3262,9623
3474,1681
3541,8948
3671,14036
4769,9429
5180,4585
5492,10877
5576,13150
5638,15037
5992,21363
6037,6633
6043,13238
6343,9146
6352,5394
6365,14962
135,5093
105,8698
666,7136
1042,1373
1162,19215
1292,8947
2304,7056
3921,5524
3935,6376
4087,11413
4162,10667
4685,1447
1810,9760
2037,6851
2226,12057
611,35242
992,19650
1024,15207
1487,27066
1753,42707
1922,21482
1926,39948
2398,11227
2596,16780
2789,17809
2903,5532
2994,27624
3001,18510
3444,21768
3926,10128
4535,22696
4555,18949
4645,34715
4973,11157
5091,33270
5218,33894
5778,19864
5949,9579
6034,22749
6167,8561
108,6508
1268,4204
1464,5686
1881,2637
2065,5556
2100,5891
4216,8388
4506,9839
4618,11751
5103,18540
5185,12334
5688,11073
5736,11543
557,1471
109,1778
725,6120
1167,631
1444,1344
1988,407
2954,200
3594,590
3972,1477
5405,1822
110,6861
427,8271
1500,1976
3507,8685
4836,6876
5109,16034
111,3374
832,640
1587,6762
3193,28862
5381,24796
295,9661
112,10384
457,2008
915,18312
987,15708
2881,12544
3171,9810
3600,15612
4066,11200
4110,7777
4728,16155
4856,11235
5054,20506
5080,1116
5294,13439
5636,21870
5670,9928
6136,13152
775,4992
861,1984
971,7386
1087,18731
1523,3643
1676,17996
2298,12402
2588,21774
2977,7459
3337,7817
3348,8092
3493,11094
3619,12295
3837,12480
4006,10036
4182,12113
4763,3255
5471,14116
5662,53403
6042,12346
161,26769
202,33987
226,16590
281,15242
744,20657
791,29841
895,30239
976,33444
1566,8711
1588,30695
1614,19338
2438,12906
2875,4141
2987,15160
3148,16179
3245,14388
3755,29052
3880,11893
4058,41037
4304,10292
4348,9277
4351,11085
4434,38109
4454,15827
4797,29581
5125,41441
5335,17334
5413,19316
5500,3783
5523,36060
5725,29205
5977,40032
5988,25476
6007,23918
6105,23387
6191,13350
6235,10224
466,27624
498,28579
929,22976
1018,7851
1089,1812
1183,9262
1408,12297
1631,18664
1638,11043
1747,8837
1902,10929
2013,17631
2556,8712
2653,12357
3022,11268
3423,8077
3526,5952
3719,13568
3730,22116
4420,21820
5347,32832
5357,14598
5711,22158
174,10296
242,15277
1040,28108
1366,16695
1399,26714
1604,6310
3500,22208
4365,22028
4982,16312
5427,16713
2195,6151
1169,25173
1231,7284
2371,9453
2864,9064
3004,7705
3020,16692
3871,12240
4085,3851
4352,20015
4472,15132
4588,12230
4978,12292
5299,2681
5683,15213
5818,7927
650,34706
1644,10745
1957,51698
2104,2461
2332,18887
2397,7434
2545,18429
2547,12643
2772,38315
3046,14896
3331,11410
3543,15615
4465,6195
5665,14541
5889,14880
5986,25946
2433,16758
2939,11836
3421,20310
3490,5867
4128,9697
4505,16787
4676,9224
5027,9345
6045,9155
121,9705
797,13136
838,3633
1211,7304
1224,1203
1721,8151
2062,7986
2172,8872
2250,19093
2501,6835
3464,11563
3564,12803
4002,3684
4347,21161
4817,22121
4871,18793
4997,3738
245,15609
477,18208
576,12150
631,47632
1144,29720
1172,15696
1346,1731
2336,9963
2657,13243
3035,9193
3309,26007
3831,6528
4787,31639
5010,1164
5462,16760
5828,6612
5952,17738
6055,17825
6287,22678
6382,5232
200,12502
123,4301
578,3245
706,5474
789,7214
862,1641
974,5878
1209,4122
1473,6983
1488,6464
1719,2132
1930,7723
2765,3985
3304,3812
4504,4165
4633,5858
4707,3496
4905,4344
5106,7833
5201,4466
5241,3041
5843,3964
1287,2304
3597,3702
4171,10939
5023,6132
6371,10910
538,2395
589,8908
875,13148
957,15120
1063,8238
1116,4625
2688,14775
3320,7396
3338,4362
4869,21545
126,9409
916,15288
933,9599
1313,15452
1658,4473
1900,6390
2184,10187
2270,11723
3439,5968
3626,1549
3797,8579
4193,5512
5219,906
5315,11985
5961,19367
198,8579
127,6274
316,3788
733,3340
1671,4161
3754,15432
5044,12192
5704,5340
6162,10177
6279,7405
6332,36629
415,7378
522,24016
610,15439
658,17245
1814,16407
1827,26925
2019,21457
2145,24421
2844,21787
3066,24018
3089,19576
3404,23816
3578,14373
3876,22539
3954,7110
4213,19432
4829,47775
5290,10572
5996,34536
6295,24106
4225,28176
5268,3555
6275,17988
333,15925
527,1848
1402,23411
1590,24714
1628,10164
2271,13193
2338,14172
2656,22983
3023,3916
3426,18954
3672,5317
3883,15680
4050,16216
4429,10313
4892,3796
5558,2980
6062,26145
6153,11384
6238,6730
278,13957
501,15688
680,15657
776,3240
1466,5312
2135,20124
2266,9696
2952,7168
4879,3484
5060,6930
5122,3192
5181,22021
5888,11505
6141,5702
6224,3933
6226,14570
513,5597
1373,16344
4299,8274
4813,8694
5346,11975
133,6929
367,18887
651,21409
877,7045
897,3109
1650,1970
2181,6080
2709,604
2780,2590
4263,30126
6307,15008
134,8089
1061,19156
4102,9780
4579,15135
4770,950
5079,9456
2256,29818
3071,12787
5243,7433
5522,10192
289,43339
743,18942
814,24200
1105,8050
1513,22126
1578,31648
1624,10564
1692,27346
1821,19180
1990,35414
2538,31822
2760,5926
3632,21100
3774,5740
3977,22873
4655,12838
4911,16172
4975,9633
5155,48749
5612,20575
6116,33640
6363,25542
137,19752
425,26059
595,17528
868,22076
1069,14111
1991,15220
3739,9404
3851,29481
3994,32869
4578,13656
5081,8268
5452,15172
5509,27553
5552,23753
5720,30028
5918,21816
308,4908
456,35935
1290,19904
1377,8357
1452,7933
2102,14983
2622,2742
3777,25068
3916,20729
4417,2003
4530,9135
4858,11919
5113,1794
5349,7581
5870,11543
182,13365
1153,13350
1970,15438
3772,14272
183,4736
487,7771
544,12924
828,7748
997,9285
1748,10596
1767,21572
2318,28728
2720,3652
3328,9135
3942,13220
6110,5217
5215,4206
142,12628
485,9496
2126,2555
2132,17019
2849,1815
3377,12924
3429,1914
5319,10809
403,596
723,9152
1736,14066
2705,22506
3050,4263
3811,13170
3849,6600
5764,5127
144,498
751,204
5605,104
577,13137
1336,10213
1465,8238
1910,5457
1955,16944
2363,11478
3447,14277
3577,15423
3868,6036
4237,18945
4952,30466
5053,13508
5567,13163
5804,201
6006,11246
146,10245
398,21362
694,32690
956,7214
1331,11775
1412,2193
2224,10760
2638,23328
2892,6810
2914,28516
3143,8122
4172,14122
5614,8938
5834,15044
5848,27221
6182,6639
6216,9248
147,9423
941,9188
1037,10534
1633,13012
1853,6534
1979,10770
2523,3790
2933,11728
3492,13911
4358,7421
4367,10313
5020,32545
166,13359
199,9616
616,17622
1489,21060
1838,22727
2747,22206
3660,20315
3960,12279
4080,2600
4602,24378
4706,9945
4989,18516
5422,16891
5633,33684
6148,19002
338,7374
1258,13142
1804,9070
5148,4581
1111,9430
1447,14231
1593,10564
2877,10551
6372,11537
2940,23975
3650,36620
4170,6290
4546,15683
356,7031
648,20562
1505,18449
2124,20122
3219,24683
3770,4911
4051,28232
4064,12041
4133,17844
4243,17606
4305,10260
4842,9567
4962,7518
5942,14481
6316,19794
690,17999
871,2268
1808,3744
1936,18430
2095,4410
2518,10030
2894,9293
4012,18080
5407,10437
5626,12459
247,12078
273,19183
512,14428
1334,6044
1627,18190
1734,20631
1886,2721
2277,8921
2307,9050
3312,14095
3615,8769
3965,5781
3967,13721
4427,17316
4671,11947
5095,8519
5488,8743
5490,14571
6341,22709
319,2019
155,1761
1225,363
1544,499
6299,11780
1739,9015
2551,18644
2809,24403
3056,32883
3112,4515
3986,6662
4554,12004
4583,5056
404,8561
1798,20679
2447,10581
2467,11751
2632,12521
2842,1965
3033,16648
3127,22728
3180,6857
3862,20381
4309,14845
4636,7828
4712,1297
4864,13851
4893,3273
5649,33781
5786,10605
252,38088
563,32979
799,26592
1163,26150
1219,3191
1311,18622
1335,6682
1675,15906
1895,10622
2346,9557
2874,36251
2936,12487
3740,9546
4449,21309
4474,20047
4974,10878
310,34515
394,8013
592,25212
1187,10724
1455,25758
1605,4456
1948,20024
2311,9232
2400,9012
2487,16944
2712,12935
2768,639
3947,27797
4014,2988
4215,17082
4419,6410
4681,4578
4704,5841
5022,23081
5136,5481
5342,13701
5424,1094
5459,3161
6032,27512
6125,18273
6157,18582
6212,19604
6325,1890
160,1064
1782,5806
1868,8160
880,4036
2008,1628
2072,30031
3124,8200
5584,13049
5696,22437
339,17292
704,12060
2281,16086
2574,19010
2641,11184
3844,16609
5735,10938
6117,13180
163,14439
601,25256
985,12924
1215,16837
2582,5009
2888,10503
3593,15975
3690,15180
4686,17250
4988,12594
6002,21783
6323,14295
6342,10852
1622,19986
2630,2160
3865,4635
3867,5155
177,11376
165,7537
351,11298
358,2621
673,8764
1571,15066
3399,4316
4614,13832
5797,5115
463,22247
794,5865
909,14623
1029,2496
3236,4340
4313,7792
4794,11207
5082,8512
5107,22127
5652,8475
167,827
1662,5760
1981,16109
2105,6172
4356,2206
5289,5894
5561,6020
5938,14138
674,634
1353,7736
5353,22541
5550,6356
781,15125
2011,11541
2692,22040
3793,4161
4408,20094
5043,13464
6156,2907
1282,6035
2296,13387
2543,7445
2661,13261
3596,4115
5002,8333
5234,1143
290,10851
586,1014
747,5595
1751,10497
2485,4025
3133,2709
3547,10397
3647,9185
3907,5319
3912,9323
4111,21438
4235,17697
4400,40555
5032,18687
5140,13215
433,17012
489,13182
783,12418
1381,7474
1728,12951
2217,11710
3076,8897
4315,3855
4457,8868
5016,16940
5959,32824
268,7963
2920,14586
4122,5742
6049,5525
6315,2527
523,12705
800,23223
1266,17023
1348,3530
1482,12075
1502,29900
2029,27510
2241,18316
2289,6418
2344,20140
2807,9264
2828,14036
3014,11819
3079,29628
3101,28309
3166,24541
3183,4701
3209,8651
3537,7054
3714,18814
4016,15036
4137,8624
4140,19710
4173,11445
4246,14103
4318,29452
4653,20690
4818,12220
4820,11716
5104,23067
5545,6985
6024,2224
6131,19155
6186,13712
6208,18819
6251,12160
622,6657
687,15639
2343,10935
2615,5409
3335,23342
5435,5077
6109,15889
1237,3002
1305,8332
1480,31899
1510,4708
1891,10318
2004,9463
2700,26083
3554,4875
3707,8031
3840,20814
4716,15237
6386,28766
517,9721
178,9552
6122,8038
248,2097
179,2919
1469,2523
1819,1994
2350,3212
3321,3417
4381,6621
5059,3960
5899,2973
186,15878
180,7623
920,14643
2384,19938
3094,13060
4236,587
276,10386
363,3842
561,5890
772,8662
1137,17569
1376,9775
1392,11211
2133,10071
2209,4074
2548,20565
2730,19020
2835,14269
3881,6079
4100,19261
4428,5534
4724,5806
5324,18372
5359,20689
5651,14133
5831,8592
6119,3015
973,3672
2351,15080
2512,2487
5498,6699
5680,16014
815,7396
1288,14608
1319,4505
6268,7281
5028,22325
185,974
860,3550
1400,6377
1534,12465
2979,3197
3424,3977
3612,6879
4251,1098
5101,11905
6290,9775
1207,9847
1564,8193
1703,16490
3303,8965
4075,6154
4284,8012
4845,17975
5476,9489
5760,4959
188,616
408,17218
1445,1984
3860,8772
4376,5137
4897,1401
203,22212
842,14440
1026,8173
1095,26445
1191,16275
1876,26745
2174,8037
2425,1353
2464,17580
2527,17748
2781,4741
2981,2924
3830,6259
4106,20916
4266,5598
4298,26754
4711,9961
5602,2526
5634,11367
5687,7728
6344,8028
1091,7752
3511,5768
3706,13738
4057,9088
5582,6345
192,5604
410,19324
1020,6943
1050,2425
2912,8049
4240,10246
5072,8289
629,7184
852,9287
2672,8517
3318,3421
3715,5062
3884,5845
214,14481
4837,1992
368,15220
1573,8561
2080,21369
3123,19017
3389,8547
3448,18808
4387,25256
4815,11552
5186,16144
5520,10677
5681,3592
5896,6860
4290,2617
613,10232
1634,17724
1731,6346
2410,9930
2746,1848
3009,7902
3482,4894
4518,19944
5585,10262
5593,6370
5885,12040
3159,7832
3685,9429
4405,7120
5902,11220
6145,5451
376,8234
3356,11276
3848,15420
4221,7937
4847,15055
6118,4008
6174,1659
735,547
1045,3019
1527,1323
1608,232
2327,686
2334,490
3126,2037
3519,10929
3913,4244
4049,3924
4423,2066
4906,2710
5046,2013
5084,6370
5321,2076
5877,277
1769,11486
5825,10095
740,7635
817,9096
1057,21168
1202,13912
1630,15012
1812,12015
2200,15379
2930,8992
3137,9425
3951,18936
4055,3004
4067,15038
4627,6093
4926,14946
4955,1883
5228,11674
5455,2340
6159,24028
630,18505
1607,13065
1771,13995
1855,4184
2564,8943
3040,4918
3270,0
4253,7142
4533,12465
4566,4663
4976,10462
5271,10124
5409,2317
5421,10420
5606,16259
5702,21683
476,13480
1179,13068
2208,12635
2696,5367
2718,5580
3662,6068
5708,4728
205,2235
1071,11453
2848,8049
2716,3992
206,928
5469,12798
207,3132
3092,9872
3225,7635
6183,19992
2567,15176
3150,18778
2352,1857
2386,8756
2388,3062
2800,6339
3409,8259
4332,7067
4705,8246
5090,9693
5632,10624
6376,4077
282,20210
1380,4380
2300,16233
3185,10753
4480,18968
4992,6211
5927,11762
211,8988
1296,22094
1595,14516
2138,13656
3263,5081
3278,13930
3400,8420
4199,4995
5808,15646
6354,3204
4542,6966
2258,1404
213,1347
2587,600
3592,2344
3668,2487
6360,2038
553,15366
267,12222
787,9198
2783,5533
5266,25437
6134,6607
6138,9004
216,2363
678,2203
2992,14138
3380,3202
3903,12591
5795,9743
313,13482
1011,1275
1261,7440
1411,6333
3073,6624
4296,7854
4489,13614
5573,5369
6158,21080
6336,7511
6355,11888
2968,35036
3982,21396
447,3238
795,3174
1665,5256
2437,13064
2614,7046
4101,2925
4360,21492
5165,2603
220,2136
221,292
2315,2604
222,642
3835,3032
223,300
250,12054
256,10277
303,4414
383,12394
385,9450
462,6682
572,13288
605,5844
878,1349
917,8708
944,5025
1099,18448
1112,5475
1173,20896
1251,4500
1436,3970
1538,4936
1563,4168
1589,3399
1700,3114
1754,1260
1768,7788
1964,18517
2301,4297
2341,9479
2365,1554
2367,399
2413,1584
2451,4755
2478,9660
2557,3692
2821,4031
3093,4755
3121,9178
3174,7048
3210,26246
3358,12694
3362,5502
3437,2490
3462,7356
3481,11528
3516,18292
3928,8382
4003,4440
4037,8937
4287,5816
4308,15966
4692,9678
4719,1326
4873,7070
5047,15748
5194,8814
5302,18966
5303,13667
5364,2253
5369,10620
5388,6261
5417,8715
5449,2129
5457,2169
5483,18909
5556,15378
5571,16472
5631,11038
5887,12586
6099,1800
6252,1103
6335,2360
6368,5019
579,14628
3620,10641
3637,9864
3974,10000
4404,501
4553,23800
5906,4767
606,15676
692,4987
1422,5492
620,5068
850,3868
943,6961
1226,8823
1257,2029
1609,4125
1673,6218
1820,8509
1903,10112
2118,1421
2153,8432
2585,8000
2601,5007
2826,6024
2970,5766
3204,6077
3241,16948
3255,15976
3539,2726
3845,10707
3857,1821
4007,3945
4142,3923
4174,8361
4830,3301
4851,12666
4969,6280
5239,580
5252,1280
5617,9398
6160,6861
590,47439
1165,5997
2061,12971
3307,1755
4293,11884
505,13021
1977,12813
3641,19779
6291,7365
232,8976
1476,13252
1956,21171
2898,6321
