Player,Total Score
584,32515
663,5692
691,17672
716,6429
749,20696
819,34305
918,14466
952,5677
1060,18030
1170,31461
1340,8033
1709,8070
1725,9806
2452,4630
2837,21887
2966,16162
3202,1638
3216,17245
3243,16578
3563,2904
3567,20393
3658,2535
4015,5749
4269,33899
4562,267
4791,7422
4795,4228
5057,2728
5345,3780
5366,9724
5807,14934
5882,9402
6246,2816
6369,14571
138,17047
53,13577
420,26531
853,13124
953,7002
1250,19107
1529,36425
1959,22476
2879,6816
2964,22292
3068,24846
3116,22540
3122,17275
3154,10012
3372,13031
3523,13012
3559,13328
3560,14219
3608,22266
3993,17655
4099,21771
5097,11043
5383,16262
437,4872
849,17183
911,10448
1363,32246
1446,24616
1491,25595
1786,8216
2140,18972
2504,9760
2568,16635
2594,11433
2736,21788
3152,14782
3222,69922
3363,8310
3819,7748
3992,20427
4325,18241
4458,14353
5963,21387
6068,19779
113,14520
55,2753
970,4200
2081,12096
2629,2560
3140,7780
4792,13384
4946,15316
5076,11008
365,3265
56,3005
715,28530
2018,7521
2514,2353
4648,10737
5146,19008
5174,10985
5313,28395
70,11392
405,11604
700,11197
854,5802
908,16765
913,12339
942,19348
1044,31389
1051,50265
1058,7465
1068,7590
1304,24363
1432,31482
1470,41136
1516,21788
1629,36041
1803,17353
1941,15958
2001,18479
2002,6355
2167,2021
2171,17357
2525,20086
2604,17813
2831,15320
2866,17818
2873,6875
2907,22040
3220,2945
3524,29328
3536,12583
3898,25423
4103,23535
4188,25545
4190,6896
4371,4116
4467,9826
4616,4153
4694,39220
4933,8181
4941,12868
5096,24363
5162,33135
5254,13669
5404,10880
5499,12537
5656,15198
5698,5702
6066,16266
6078,13156
6086,17971
6089,13160
6220,18738
6234,10350
6318,18140
6366,10725
378,29090
452,9341
588,10633
619,22539
653,940
759,25197
826,50804
955,8227
1166,23052
1289,18253
1657,20235
2026,40293
2152,19724
2234,23084
2595,2769
2951,22542
3275,20550
3279,16772
3603,41310
3688,45309
3704,34521
3973,15936
3984,13825
4026,15334
4035,13949
4181,6310
4481,20088
4501,14442
4524,14219
4741,25760
4768,27406
4903,24403
4919,26979
5507,27466
5750,23470
5796,42361
5991,16420
59,5782
621,14314
1413,19811
2017,20248
2428,37832
2436,9652
5569,14260
6137,32636
380,36788
418,21306
443,29932
504,13058
608,20993
657,25502
727,12375
784,19998
926,24805
1077,48256
1128,10202
1210,10316
1270,34367
1477,26783
1484,22542
1568,22371
1732,26615
1793,27417
1865,13958
1914,18884
2000,15426
2176,30389
2192,6897
2237,35544
2261,25158
2279,29040
2408,22192
2422,21525
2446,32431
2454,22596
2476,55914
2553,13515
2634,7440
2639,45448
2740,50448
2773,35718
2895,36179
2965,11685
2990,10520
3108,16347
3179,31845
3228,47064
3743,13126
3979,33771
4088,10075
4096,4797
4155,15990
4461,3613
4561,30358
4723,27147
4762,29098
4824,24272
4900,29489
4996,27668
5009,54063
5284,17537
5348,25837
5399,43753
5406,13411
5445,16072
5579,22400
5640,17984
5783,26665
5850,24403
5858,18361
5943,28193
6044,42516
6188,31148
340,33095
61,6042
839,23409
1035,13900
1275,21739
1834,11226
1927,6712
2245,18438
2393,14466
2616,29735
3155,27692
3317,23272
3319,9480
4495,4252
145,21768
168,16259
904,23577
1200,19954
1438,23633
1846,5463
2116,14344
2358,18191
2814,7698
3717,13923
3963,12155
4380,15495
4626,13494
4832,28272
5075,21040
5296,6689
6063,6874
6073,32275
63,13119
149,8950
1038,12321
1124,9141
1433,16664
1565,23101
2355,7724
2519,16727
2592,5278
2600,7566
2651,16803
2732,4880
2797,8344
2910,12582
3099,17472
3277,32746
3453,2209
3517,9075
3724,10064
3801,26234
3828,24214
4276,12114
4760,11709
5052,4065
5175,21216
5531,14312
5826,8501
5830,6204
5944,17480
114,49756
154,14898
320,16463
354,963
364,34880
670,18647
769,33361
1032,21134
1120,32796
1131,27360
1352,9507
1558,20621
1586,10021
1869,62049
1925,8529
1969,15746
2193,44256
2293,10536
2316,10389
2609,11707
2610,20857
2695,1035
2927,50440
3000,24668
3029,41644
3078,23034
3080,29425
3235,24720
3251,22589
3353,18208
3401,30276
3422,13076
3433,2564
3670,11258
4069,13110
4131,22291
4176,6326
4192,29036
4286,1281
4288,13647
4302,26577
4409,8762
4519,33426
4595,3093
4799,39687
4862,15272
4870,4868
4884,13335
4886,19323
4894,10176
5086,19166
5168,17476
5329,21846
5370,12570
5438,29640
5541,2907
5643,5997
5743,28884
5853,7729
6090,23417
6293,5108
234,300
413,20136
1716,7752
1859,4207
2282,18537
2597,4296
2921,13230
3031,17769
3074,716
3756,3956
4259,23504
4839,7544
4881,16992
5139,3999
5675,3061
66,17553
235,11248
297,34732
439,26636
711,17516
951,368
1031,16771
1244,10395
1298,14886
1359,7773
1664,30995
1730,13222
1775,25712
2020,28815
2524,64704
3294,33513
3410,41704
3531,21210
4061,36207
4210,32878
4473,12532
4758,54157
5014,17555
5152,34667
5917,23748
6091,32646
6244,21148
746,15481
67,1516
1996,25214
3769,15211
5021,30060
5295,14461
139,13574
284,1739
377,12207
424,15784
594,20068
762,9566
792,24296
912,8148
1372,17720
1417,744
1932,10534
1946,28006
1947,22578
2210,30300
2458,19161
2640,13140
2659,23847
2803,29768
3025,16961
4032,7535
4076,29893
4560,17343
4654,20718
5250,7399
5367,546
5765,4969
5784,4343
6383,33813
69,17741
193,8108
1088,24111
1872,18648
1952,25382
1976,29063
2028,8592
2049,15924
2322,28800
2461,4680
2725,10456
2834,33450
2838,30999
2853,52047
3227,28186
3284,28272
3595,21377
3767,11341
3810,15235
3829,36633
4125,6343
4327,7263
4678,18603
4697,15945
4701,10629
4746,6879
4784,11524
4961,12645
5293,15557
5340,8762
5414,20598
5431,30574
5484,18587
5860,29307
5915,14650
5940,17916
359,2924
511,16054
1297,17571
1639,3975
2728,9518
2758,28620
3059,33843
3710,21168
4450,12639
4849,9847
5156,430
5316,15775
5565,10636
5699,3636
309,16666
381,52019
416,6692
421,14984
436,22880
682,19030
1016,3498
1141,10392
2114,24195
2486,26988
2531,16257
2935,9203
3021,16315
3087,7380
3153,19804
3252,20083
3253,19142
3575,14984
3663,7198
3687,8014
4052,4109
4060,33275
4281,44579
4407,2043
4446,12403
4477,18039
5351,21428
5518,19372
5803,7441
5965,33692
6008,28184
6261,10341
136,39395
453,34345
641,45126
745,17724
959,20606
1103,22654
1253,26420
1591,43028
2369,45634
4021,28943
4109,14700
4668,32508
4927,16233
5119,26483
6196,17572
6311,10340
311,1591
73,4780
2162,3991
2247,18094
2759,2876
2961,5001
3734,5643
3879,4952
5693,4134
6095,4860
6106,1190
6380,5008
93,11618
74,18971
679,19143
686,4056
763,6234
1358,19200
1611,18068
1774,10326
1784,10376
1815,15852
1817,6841
1884,8849
1938,13972
2005,6150
2188,10156
2294,8213
2676,15816
2776,5191
2995,32673
3019,14613
3091,4518
3097,37423
3132,18997
3144,7061
3326,7630
3342,24678
3467,3592
3479,18320
3535,9050
3610,10232
3752,15396
3809,30066
3953,23485
4261,18593
4451,24972
4598,4015
4620,14590
4675,18727
5210,9534
5642,13060
5829,6873
6065,20576
6104,17818
6113,15225
6259,21486
244,14388
442,18112
646,48040
1194,45460
1471,31232
2534,17324
2583,17323
2805,7796
2830,23778
2900,24964
3383,12173
3388,20679
3496,47062
3759,4435
3892,10368
4393,15431
4526,30248
5012,10227
5278,11540
5325,10447
5821,64034
6308,55734
76,9033
696,6786
1327,39324
1421,15258
1437,8700
2262,8702
3240,19180
3718,34218
4303,17975
5098,18120
5244,9423
5772,6702
5898,12132
6014,25139
1856,8976
77,0
79,27765
81,22100
87,10729
190,37777
1097,34095
1285,44390
1420,8509
1556,7548
1570,8264
1619,15668
1636,22107
1833,17451
2079,38970
2112,34788
2159,21823
2180,11756
2403,8156
2426,19784
2570,43854
2586,13607
2605,28702
2683,8322
2777,27063
2778,26181
2955,26476
3007,13059
3244,15609
3310,8437
3316,26669
3322,10001
3364,11779
3367,29964
3382,17314
3446,9347
3498,26154
3897,13423
3950,9867
4124,72688
4612,14820
4730,13808
4764,41882
4766,21876
4855,11224
4958,23088
4972,12645
5015,28986
5077,27746
5172,22767
5196,11550
5230,14654
5256,23536
5355,38534
5418,41015
5429,3447
5674,37293
5785,10469
5813,16945
6126,26550
169,6291
535,26975
672,5431
750,46419
924,24771
1217,27661
1320,7066
1423,10830
1449,11632
1472,6680
1625,19196
1822,12482
1880,5082
2169,1079
2201,12237
2370,47157
2521,30619
2549,12251
2806,14213
2829,42381
2846,5447
2882,8973
3195,10777
3242,33567
3257,19757
3334,6396
3487,33135
3549,13153
3753,26973
3775,14289
3939,6895
4814,39767
5161,38412
5343,22137
5769,15522
5897,9463
6040,2122
228,4437
543,4171
1080,29408
1121,13960
1122,19610
1623,11484
1640,18076
1682,8124
1939,8152
2144,20452
2405,11997
2415,20590
2840,6101
2872,11245
2938,21651
3002,13124
3051,8701
3780,21767
4285,21795
4340,57748
4353,41273
4532,6709
4872,16414
5258,5092
5886,30243
5903,317
5913,4809
6082,1174
6100,9399
6257,13331
6288,12552
6292,34453
6306,10002
307,33264
450,31164
459,32913
1362,29876
1424,20572
1831,28636
2249,29898
2303,33451
2431,14960
2822,29589
3508,28522
3538,20139
3653,40136
3807,23271
4390,19213
4445,12714
4492,20169
4652,20850
5118,9905
5124,38050
5588,16170
5878,6438
6200,22284
6301,8103
82,9919
541,12495
548,3046
728,12708
886,19587
923,12095
967,23728
1777,31688
2010,5721
2119,12816
3215,28179
3420,15642
3488,2408
3602,14149
5980,19564
6005,16502
83,20070
140,13465
249,3265
565,11081
597,6675
652,14712
977,13541
1064,17637
1117,32864
1189,18127
1213,20816
1459,10240
1697,10094
1702,24671
1904,29178
2101,24011
2607,5466
2693,6858
2744,27571
2946,9134
3354,6560
3393,18992
3799,22190
3952,5353
4205,17103
4220,10500
4366,7876
4374,10126
4523,45804
4574,6556
4985,12552
5195,11894
5477,8681
5619,36576
5739,3981
5768,30333
6011,5892
229,37690
464,12809
469,18279
508,39101
537,5306
555,19759
677,15122
996,26337
1094,12516
1351,15339
1396,41607
1454,9063
1509,24497
1520,11724
1737,6982
1749,25244
1809,29392
2012,4644
2074,6311
2199,18334
2275,16787
2434,32460
2444,38068
3038,16932
3544,20016
3587,13584
3697,21529
3736,22347
4036,18289
4226,24396
4250,16080
4639,34737
4703,31740
4922,9628
4928,36957
5042,10769
5100,27537
5176,13459
5226,22826
5473,13224
5506,14084
5849,10065
5916,8105
5960,8734
6033,9903
6069,17994
85,17792
990,27194
1052,5307
1114,12033
1221,4044
1239,21336
1490,12007
1787,21087
2771,20398
3352,17323
3411,12642
3746,27441
4004,24823
4584,27510
4863,37713
5261,23316
5285,13995
5644,16695
5777,16405
86,3033
254,18674
1790,12915
2284,8372
2435,3459
2847,16244
3189,6038
3800,3736
4828,10963
4848,8748
5159,14938
5242,17606
5610,5371
5799,11439
6203,16584
6205,34680
6273,15858
88,5798
2025,7803
3058,8972
3886,7944
4227,12081
6260,3885
89,2904
1082,7602
1911,7946
2962,13152
3130,3975
3795,29908
5259,20528
6298,29201
90,2577
2123,2494
2339,16644
3070,4304
3343,14109
4993,10632
699,13053
757,628
1410,44370
2650,20578
3293,15146
3839,18901
3915,17351
3980,11211
4416,34256
5018,9928
6056,9762
6111,7340
236,8453
92,6177
455,22768
626,21609
665,2708
1009,8405
1280,11756
1643,5753
3392,21624
3534,13527
4023,23952
4638,10251
4738,7826
6143,43046
124,7415
448,14013
859,7708
881,8684
927,10772
1339,13370
1511,19042
1735,18177
1772,13014
1971,20852
2378,14810
2742,13626
3283,9468
3527,12487
3732,19634
3776,3322
3863,6807
4183,12004
4320,6908
5024,24053
5134,16262
5641,20614
5809,19048
6330,7911
2128,7400
94,504
5147,3123
162,15574
327,16196
371,54114
407,21777
827,8430
865,40856
892,9799
1142,36452
1535,7071
1974,19332
2034,44549
2265,16210
2799,25926
2823,29490
3060,14586
3721,3993
3855,31887
3918,8746
3949,19178
3997,19833
4151,10909
4672,39711
4717,11413
4805,13591
5372,13556
5620,12618
6071,4698
6147,31902
6197,27785
925,26698
1441,17897
1799,28662
1850,23966
2191,19724
2439,21069
2472,24285
2975,8559
3376,19050
3459,17506
3574,22320
3643,15169
3745,11332
3792,19188
3820,27823
4163,8676
4267,20206
4363,18689
4596,33064
4604,36370
4833,18304
4948,15675
4957,13238
5189,15259
5332,33737
5350,40626
5515,19962
5776,33441
5999,43470
6195,34104
116,14331
97,6213
3902,14653
5004,4758
5389,6430
5844,14868
5956,27071
98,8286
396,35007
938,5340
1968,29242
2050,9816
2474,24073
2488,5266
3781,21207
5392,6985
6207,31398
141,2156
230,12673
258,14604
323,19831
520,17984
804,17790
1300,10206
1390,6088
2663,1958
3173,2610
5967,16017
100,818
2896,6369
101,501
3677,790
102,336
483,16767
103,6727
777,5847
968,42239
1085,7177
1825,25900
4082,25900
118,10029
184,20057
411,16203
1019,3992
1385,14520
1419,2956
1915,10236
2335,25740
2364,6845
3100,8067
3262,7510
3474,1299
3541,8420
3671,14216
4769,9948
5180,4448
5492,9971
5576,10503
5638,16051
5992,21699
6037,9549
6043,14636
6343,7701
6352,4419
6365,15732
135,6708
105,8412
666,5763
1042,1567
1162,19173
1292,9280
2304,6081
3921,6104
3935,5164
4087,13534
4162,9280
4685,1264
1810,12887
2037,5704
2226,12699
611,41872
992,20181
1024,18564
1487,22051
1753,37221
1922,19917
1926,45824
2398,9517
2596,19951
2789,14165
2903,5115
2994,21777
3001,21132
3444,18322
3926,11909
4535,20204
4555,19912
4645,30136
4973,9806
5091,36496
5218,26980
5778,17244
5949,8383
6034,27694
6167,12460
108,6258
1268,5271
1464,6312
1881,1987
2065,5201
2100,5167
4216,8780
4506,9937
4618,10821
5103,17253
5185,13936
5688,12141
5736,9740
557,947
109,2316
725,5728
1167,534
1444,1781
1988,265
2954,99
3594,534
3972,1176
5405,1349
110,8236
427,9632
1500,1444
3507,9186
4836,8708
5109,15504
111,3984
832,310
1587,7833
3193,38728
5381,25191
295,9357
112,8181
457,2048
915,17408
987,19425
2881,12295
3171,9168
3600,19391
4066,11958
4110,7141
4728,13433
4856,11522
5054,17366
5080,1762
5294,11251
5636,17619
5670,10746
6136,15004
775,6060
861,1556
971,6216
1087,18091
1523,3753
1676,20192
2298,8788
2588,22961
2977,6425
3337,8358
3348,9364
3493,14007
3619,12697
3837,15052
4006,11103
4182,10332
4763,3320
5471,15508
5662,42607
6042,10679
161,30334
202,40762
226,16110
281,19464
744,21745
791,22346
895,23924
976,34780
1566,9793
1588,27048
1614,21208
2438,12455
2875,4752
2987,12978
3148,17086
3245,13772
3755,25416
3880,7620
4058,49765
4304,9465
4348,8621
4351,12432
4434,38831
4454,13083
4797,28292
5125,35165
5335,21549
5413,18987
5500,4257
5523,34535
5725,27814
5977,38511
5988,21615
6007,26609
6105,29244
6191,14784
6235,12002
466,23388
498,32360
929,23464
1018,9925
1089,1851
1183,8757
1408,11817
1631,18947
1638,11782
1747,8923
1902,8514
2013,18148
2556,10277
2653,11194
3022,10752
3423,5665
3526,6392
3719,11204
3730,20969
4420,17910
5347,32953
5357,18199
5711,17913
174,12823
242,16410
1040,29961
1366,15766
1399,24612
1604,8399
3500,23271
4365,23486
4982,17415
5427,20659
2195,6753
1169,24762
1231,8025
2371,7478
2864,8839
3004,6943
3020,13014
3871,16984
4085,4054
4352,19430
4472,11556
4588,15459
4978,13036
5299,3127
5683,16795
5818,7772
650,36556
1644,11274
1957,51930
2104,2976
2332,25984
2397,7052
2545,19354
2547,15909
2772,37791
3046,14709
3331,10000
3543,12973
4465,4644
5665,16072
5889,12795
5986,20065
2433,19603
2939,14643
3421,24369
3490,6077
4128,7962
4505,20334
4676,8863
5027,7622
6045,7660
121,9334
797,12732
838,4746
1211,6658
1224,1354
1721,10048
2062,9856
2172,6176
2250,20368
2501,6800
3464,12066
3564,12897
4002,3945
4347,21127
4817,22677
4871,14083
4997,3922
245,15164
477,18211
576,10176
631,36203
1144,25250
1172,12778
1346,1721
2336,11245
2657,11591
3035,9961
3309,22852
3831,7349
4787,27158
5010,709
5462,21994
5828,4318
5952,16118
6055,22871
6287,22323
6382,7455
200,12210
123,5282
578,1718
706,5525
789,7817
862,1513
974,4938
1209,4672
1473,5913
1488,6212
1719,3091
1930,7215
2765,3413
3304,3673
4504,4429
4633,4544
4707,2410
4905,3902
5106,7212
5201,2111
5241,2069
5843,4297
1287,2825
3597,4217
4171,9290
5023,6366
6371,10184
538,3536
589,7079
875,10695
957,17640
1063,8655
1116,5174
2688,14728
3320,7246
3338,4079
4869,23607
126,12233
916,13914
933,10741
1313,14398
1658,3405
1900,6893
2184,7484
2270,13945
3439,4667
3626,2141
3797,10484
4193,6920
5219,1349
5315,14963
5961,19930
198,9024
127,6640
316,3325
733,2537
1671,5238
3754,16818
5044,11749
5704,5554
6162,11460
6279,9391
6332,39592
415,10357
522,18827
610,18114
658,16764
1814,22073
1827,30845
2019,29343
2145,21588
2844,27176
3066,27312
3089,23904
3404,23843
3578,14166
3876,20194
3954,5026
4213,18750
4829,41355
5290,9924
5996,37071
6295,17899
4225,28894
5268,2839
6275,15134
333,19318
527,1964
1402,30756
1590,23455
1628,8997
2271,16619
2338,18444
2656,29446
3023,3875
3426,20437
3672,4226
3883,19016
4050,12931
4429,7659
4892,2639
5558,2152
6062,29120
6153,10668
6238,7828
278,10668
501,18510
680,12605
776,3836
1466,6248
2135,17845
2266,8917
2952,7755
4879,3428
5060,5894
5122,3542
5181,24687
5888,11591
6141,5178
6224,3240
6226,10466
513,6201
1373,15966
4299,9696
4813,6116
5346,11905
133,6874
367,14931
651,23700
877,8917
897,3428
1650,1672
2181,6440
2709,933
2780,2645
4263,27018
6307,12716
134,8181
1061,16940
4102,8081
4579,12924
4770,1203
5079,11470
2256,23726
3071,10197
5243,6117
5522,10479
289,43848
743,17583
814,22899
1105,9292
1513,21261
1578,34650
1624,8312
1692,28741
1821,15048
1990,28189
2538,27621
2760,4486
3632,19884
3774,6015
3977,18620
4655,10228
4911,17030
4975,8590
5155,51002
5612,20947
6116,29543
6363,21615
137,18550
425,25265
595,14577
868,17273
1069,15254
1991,12265
3739,5958
3851,27568
3994,35936
4578,14424
5081,9876
5452,17220
5509,19011
5552,25412
5720,25002
5918,21991
308,3954
456,28989
1290,15849
1377,7768
1452,9335
2102,11103
2622,2704
3777,34880
3916,22156
4417,1977
4530,11619
4858,14007
5113,2082
5349,9026
5870,9955
182,13083
1153,14093
1970,16325
3772,13174
183,4230
487,8468
544,11998
828,6201
997,8604
1748,11011
1767,19506
2318,21241
2720,2231
3328,11019
3942,13408
6110,5749
5215,2873
142,11259
485,8299
2126,3192
2132,15955
2849,1910
3377,11418
3429,1740
5319,8262
403,1012
723,6317
1736,20540
2705,19328
3050,3580
3811,13334
3849,7055
5764,5419
144,1088
751,243
5605,0
577,10232
1336,9640
1465,8155
1910,7389
1955,23624
2363,11817
3447,15720
3577,19213
3868,5212
4237,17730
4952,29887
5053,12928
5567,10707
5804,304
6006,13078
146,10010
398,20892
694,28602
956,7992
1331,10495
1412,2406
2224,10029
2638,20548
2892,7095
2914,22595
3143,8759
4172,13604
5614,7254
5834,15241
5848,25402
6182,6604
6216,8359
147,8546
941,8607
1037,8906
1633,16137
1853,7683
1979,9762
2523,4433
2933,11759
3492,12377
4358,7860
4367,8621
5020,30348
166,13318
199,8318
616,16638
1489,15357
1838,23232
2747,18557
3660,18916
3960,11432
4080,1911
4602,23651
4706,9729
4989,18835
5422,19620
5633,27561
6148,15986
338,10340
1258,14421
1804,8745
5148,4428
1111,9411
1447,13868
1593,14467
2877,10926
6372,13791
2940,26173
3650,34539
4170,5977
4546,12544
356,8721
648,28532
1505,18773
2124,19252
3219,29997
3770,4423
4051,27368
4064,11047
4133,20516
4243,15214
4305,9874
4842,7506
4962,8108
5942,12884
6316,23467
690,19826
871,1798
1808,3208
1936,21122
2095,4899
2518,11812
2894,10675
4012,17562
5407,12220
5626,13244
247,10666
273,19672
512,11352
1334,4961
1627,15529
1734,26568
1886,2397
2277,6188
2307,7956
3312,15739
3615,7687
3965,6274
3967,18000
4427,15902
4671,9048
5095,12232
5488,9075
5490,12761
6341,18947
319,1616
155,1897
1225,204
1544,475
6299,10780
1739,9590
2551,19212
2809,24135
3056,35670
3112,5428
3986,7257
4554,10779
4583,4625
404,7134
1798,17112
2447,10302
2467,14584
2632,10802
2842,2502
3033,15264
3127,20707
3180,8885
3862,21454
4309,17628
4636,7696
4712,1200
4864,12663
4893,3833
5649,39966
5786,8645
252,38808
563,33619
799,24940
1163,20103
1219,3058
1311,20195
1335,6756
1675,15516
1895,9309
2346,9774
2874,37587
2936,12641
3740,7981
4449,24009
4474,19086
4974,13941
310,26968
394,8044
592,24588
1187,11960
1455,21295
1605,4652
1948,22309
2311,7457
2400,9148
2487,18747
2712,12016
2768,195
3947,29950
4014,2848
4215,17324
4419,7149
4681,5284
4704,6975
5022,20315
5136,4184
5342,11681
5424,1080
5459,3361
6032,28946
6125,14342
6157,19874
6212,15857
6325,2112
160,945
1782,4959
1868,10989
880,2896
2008,1647
2072,32367
3124,7661
5584,16262
5696,20652
339,16320
704,13664
2281,18373
2574,14534
2641,11816
3844,16583
5735,11508
6117,14185
163,18125
601,21769
985,11877
1215,15957
2582,5893
2888,10474
3593,17386
3690,15034
4686,16249
4988,16584
6002,24521
6323,14734
6342,9732
1622,19224
2630,2992
3865,4413
3867,4862
177,14456
165,5336
351,9566
358,3587
673,8151
1571,12810
3399,4673
4614,13881
5797,4543
463,21764
794,5886
909,14628
1029,2287
3236,3319
4313,6448
4794,8952
5082,9162
5107,17798
5652,10208
167,435
1662,6538
1981,15369
2105,6387
4356,2611
5289,5625
5561,5419
5938,12057
674,633
1353,8259
5353,23852
5550,7568
781,14027
2011,8063
2692,18812
3793,4321
4408,19808
5043,17758
6156,2279
1282,5364
2296,13950
2543,7100
2661,9690
3596,3895
5002,9906
5234,1095
290,10398
586,1078
747,8188
1751,13405
2485,3672
3133,3186
3547,11702
3647,11259
3907,8181
3912,8652
4111,26953
4235,17086
4400,39448
5032,17886
5140,13600
433,15621
489,12574
783,10059
1381,8711
1728,14304
2217,14644
3076,8321
4315,4960
4457,7216
5016,19513
5959,31203
268,8588
2920,12462
4122,8708
6049,5548
6315,1774
523,12946
800,23578
1266,16449
1348,4925
1482,12757
1502,25040
2029,26246
2241,17923
2289,6655
2344,19877
2807,9140
2828,13904
3014,9559
3079,25145
3101,33709
3166,23716
3183,5388
3209,10785
3537,8399
3714,17176
4016,12992
4137,9086
4140,23688
4173,12539
4246,13389
4318,27270
4653,14568
4818,12140
4820,11863
5104,18242
5545,4126
6024,2894
6131,16908
6186,14225
6208,17276
6251,10189
622,4796
687,14445
2343,10127
2615,5826
3335,24030
5435,4945
6109,14821
1237,2214
1305,6086
1480,28482
1510,4169
1891,11928
2004,6534
2700,29307
3554,6670
3707,7350
3840,18328
4716,12849
6386,31289
517,11047
178,8816
6122,9371
248,1969
179,2580
1469,2420
1819,2249
2350,2840
3321,2956
4381,4662
5059,3238
5899,2597
186,17090
180,6139
920,17040
2384,17187
3094,14499
4236,470
276,10532
363,4909
561,4918
772,10212
1137,22236
1376,10368
1392,13459
2133,13185
2209,4884
2548,25561
2730,22161
2835,13256
3881,4311
4100,20976
4428,7127
4724,5081
5324,16212
5359,17666
5651,12597
5831,8184
6119,2027
973,3910
2351,15303
2512,2114
5498,4840
5680,13460
815,6509
1288,14732
1319,4229
6268,5624
5028,21541
185,991
860,3001
1400,6069
1534,14814
2979,3368
3424,3836
3612,7028
4251,1122
5101,12503
6290,11268
1207,7426
1564,5707
1703,17250
3303,9552
4075,6932
4284,6136
4845,18312
5476,9853
5760,4768
188,208
408,20404
1445,2368
3860,7387
4376,3537
4897,925
203,24115
842,19577
1026,7947
1095,28712
1191,22773
1876,22336
2174,9604
2425,1162
2464,20884
2527,17465
2781,6617
2981,4496
3830,8040
4106,26139
4266,8085
4298,20367
4711,11838
5602,1831
5634,9968
5687,8861
6344,7947
1091,6084
3511,5187
3706,11028
4057,11412
5582,6136
192,6305
410,14167
1020,5432
1050,3515
2912,6914
4240,11623
5072,8816
629,6778
852,10552
2672,7101
3318,3350
3715,5281
3884,4166
214,20284
4837,2445
368,12700
1573,9504
2080,21816
3123,16760
3389,9348
3448,14918
4387,21133
4815,12742
5186,16404
5520,11010
5681,2898
5896,5996
4290,2596
613,12968
1634,18704
1731,7277
2410,11036
2746,1502
3009,5096
3482,3248
4518,18788
5585,7974
5593,7501
5885,13257
3159,6524
3685,11946
4405,6453
5902,9997
6145,3697
376,6734
3356,13460
3848,13373
4221,8063
4847,11856
6118,5015
6174,2652
735,1183
1045,2682
1527,1764
1608,277
2327,765
2334,567
3126,2001
3519,12644
3913,2856
4049,3814
4423,1829
4906,4944
5046,2762
5084,5864
5321,1998
5877,379
1769,12362
5825,11831
740,7676
817,8256
1057,17686
1202,9219
1630,16067
1812,9555
2200,14026
2930,6501
3137,10145
3951,19460
4055,2787
4067,18189
4627,7042
4926,11173
4955,2581
5228,11589
5455,2217
6159,20480
630,14060
1607,13995
1771,17008
1855,3488
2564,10211
3040,4035
3270,43
4253,8759
4533,14704
4566,3881
4976,9444
5271,11379
5409,4209
5421,9634
5606,19110
5702,20580
476,11862
1179,13920
2208,12426
2696,5865
2718,6801
3662,5247
5708,5132
205,1884
1071,8320
2848,5557
2716,3678
206,756
5469,12134
207,3260
3092,10416
3225,7413
6183,18292
2567,13967
3150,13395
2352,2322
2386,6259
2388,3497
2800,6157
3409,9844
4332,9140
4705,7858
5090,10617
5632,11312
6376,3731
282,16088
1380,5148
2300,15741
3185,9036
4480,15503
4992,7854
5927,11408
211,6501
1296,29732
1595,15627
2138,12469
3263,4742
3278,17252
3400,8217
4199,5563
5808,19565
6354,4161
4542,6575
2258,1440
213,1011
2587,501
3592,2350
3668,2424
6360,2116
553,18158
267,12741
787,7934
2783,4717
5266,29992
6134,5655
6138,9098
216,2196
678,1477
2992,9621
3380,4197
3903,14683
5795,9360
313,12999
1011,1392
1261,7176
1411,5352
3073,7469
4296,10380
4489,13619
5573,8066
6158,21776
6336,7564
6355,11316
2968,39968
3982,25043
447,3077
795,2980
1665,3454
2437,11654
2614,10567
4101,2379
4360,25080
5165,2125
220,1731
221,300
2315,3110
222,212
3835,3348
223,54
250,13274
256,9628
303,4362
383,12071
385,6870
462,9697
572,10810
605,6627
878,1483
917,8328
944,4162
1099,16325
1112,4587
1173,21294
1251,4425
1436,3309
1538,3693
1563,3692
1589,4145
1700,3010
1754,1256
1768,6924
1964,17873
2301,4044
2341,8778
2365,1461
2367,569
2413,1250
2451,4424
2478,10688
2557,3708
2821,3807
3093,4330
3121,10284
3174,5496
3210,23207
3358,12666
3362,5579
3437,1816
3462,6056
3481,11052
3516,13685
3928,6952
4003,5349
4037,9477
4287,5704
4308,11262
4692,8464
4719,1802
4873,5855
5047,16640
5194,7161
5302,19014
5303,12499
5364,2205
5369,12208
5388,7132
5417,9092
5449,1933
5457,2661
5483,14605
5556,11107
5571,16859
5631,13545
5887,13544
6099,1276
6252,1141
6335,2596
6368,4336
579,11243
3620,11266
3637,10394
3974,13310
4404,477
4553,30160
5906,3609
606,12493
692,6642
1422,6703
620,5417
850,4716
943,6327
1226,7503
1257,2076
1609,3063
1673,6645
1820,7316
1903,9305
2118,1602
2153,8917
2585,6967
2601,7060
2826,5574
2970,3521
3204,6847
3241,19293
3255,13854
3539,3289
3845,11100
3857,2364
4007,3759
4142,4090
4174,10672
4830,4359
4851,14095
4969,7920
5239,404
5252,1476
5617,7056
6160,6879
590,55875
1165,5264
2061,10721
3307,1788
4293,11652
505,17529
1977,15019
3641,22740
6291,6487
232,7709
1476,14499
1956,19340
2898,8372
