Player 1,Player 2,Score Player 1,Score Player 2
2115,6330,120,115
2154,127,196,291
2154,198,43,363
2154,254,43,363
2154,686,366,201
2154,1358,203,283
2154,1362,43,363
2154,1870,43,363
2154,2045,33,368
2154,3021,267,267
2154,3522,366,201
2154,4205,43,363
2154,4255,43,363
2154,4405,193,293
2154,4451,201,291
2154,5961,43,363
2154,6008,267,267
2154,6058,267,267
2154,6162,260,260
2239,72,137,132
2239,136,300,300
2239,262,111,116
2239,289,283,73
2239,313,99,104
2239,351,363,43
2239,436,99,104
2239,439,99,104
2239,453,300,300
2239,577,300,300
2239,611,99,104
2239,641,300,300
2239,679,119,109
2239,743,323,48
2239,865,101,106
2239,959,99,104
2239,1099,300,300
2239,1189,103,108
2239,1545,300,300
2239,1624,300,300
2239,1790,300,300
2239,2017,297,57
2239,2249,327,57
2239,2254,315,50
2239,2279,323,48
2239,2318,297,57
2239,2474,363,43
2239,2519,137,107
2239,2524,300,300
2239,2568,300,300
2239,2594,305,55
2239,2675,300,300
2239,2733,99,104
2239,2772,99,104
2239,2867,300,300
2239,3245,303,53
2239,3353,255,65
2239,3358,287,57
2239,3393,300,300
2239,3410,300,300
2239,3457,300,300
2239,3496,300,300
2239,3590,99,104
2239,3782,300,300
2239,3871,300,300
2239,3936,300,300
2239,4021,129,124
2239,4121,363,43
2239,4263,99,104
2239,4549,121,126
2239,4634,300,300
2239,4645,300,300
2239,4706,363,43
2239,4742,121,121
2239,4758,300,300
2239,4766,119,119
2239,4847,99,104
2239,4927,300,300
2239,5024,300,300
2239,5028,300,300
2239,5082,151,156
2239,5119,300,300
2239,5155,300,300
2239,5216,300,300
2239,5313,363,43
2239,5431,135,140
2239,5633,297,57
2239,5860,297,62
2239,6044,121,116
2239,6122,300,300
2239,6158,313,58
2239,6167,99,104
2239,6259,99,104
2239,6277,285,60
2239,6336,363,43
2239,6345,99,104
2239,6355,300,300
2239,6365,363,43
2469,833,363,43
2469,1121,313,53
2469,1735,309,54
2469,1900,300,300
2469,2523,331,51
2469,3148,300,300
2469,3153,363,43
2469,3328,300,300
2469,3413,363,43
2469,3626,300,300
2469,3717,363,43
2469,4506,300,300
2469,4581,300,300
2469,4606,119,114
2469,4742,109,114
2469,4847,99,104
2469,4989,363,43
2469,5053,300,300
2469,5146,300,300
2469,5625,363,43
2469,6318,300,300
2598,80,201,366
2598,193,300,300
2598,421,300,300
2598,655,300,300
2598,673,300,300
2598,773,147,402
2598,987,300,300
2598,1117,300,300
2598,1451,300,300
2598,1644,243,338
2598,1682,147,402
2598,1758,243,338
2598,2220,300,300
2598,2304,0,500
2598,2758,300,300
2598,2910,0,500
2598,2995,300,300
2598,3099,300,300
2598,3111,300,300
2598,3444,300,300
2598,3600,300,300
2598,3980,300,300
2598,4063,261,326
2598,4614,201,366
2598,4742,240,340
2598,4769,300,300
2598,5103,300,300
2598,5181,300,300
2598,5287,300,300
2598,5328,300,300
2598,5371,168,388
2598,5642,237,342
2598,6048,300,300
2598,6058,300,300
2675,71,199,254
2675,124,50,300
2675,140,300,300
2675,145,283,203
2675,166,300,300
2675,306,142,242
2675,341,300,300
2675,398,300,300
2675,478,283,203
2675,679,137,257
2675,814,50,300
2675,916,300,300
2675,927,229,239
2675,1064,300,300
2675,1189,171,246
2675,1258,173,233
2675,1301,300,300
2675,1313,283,203
2675,1358,300,300
2675,1442,211,231
2675,1465,190,245
2675,1491,210,225
2675,1511,283,203
2675,1545,300,300
2675,1571,283,203
2675,1702,300,300
2675,1955,230,215
2675,1972,300,300
2675,1976,300,300
2675,2132,300,300
2675,2186,300,300
2675,2270,300,300
2675,2341,50,300
2675,2486,178,233
2675,2519,207,212
2675,2583,213,243
2675,2592,300,300
2675,2641,244,219
2675,2744,300,300
2675,2747,283,203
2675,2757,283,203
2675,2801,300,300
2675,2843,300,300
2675,2914,283,203
2675,3105,300,300
2675,3162,216,216
2675,3322,50,300
2675,3362,300,300
2675,3394,300,300
2675,3444,300,300
2675,3449,50,300
2675,3590,50,300
2675,3717,283,203
2675,3724,50,300
2675,3797,300,300
2675,3828,300,300
2675,3871,300,300
2675,3968,300,300
2675,4030,50,300
2675,4060,283,203
2675,4189,300,300
2675,4216,158,233
2675,4302,300,300
2675,4319,50,300
2675,4477,300,300
2675,4602,50,300
2675,4606,177,242
2675,4706,283,203
2675,4742,189,254
2675,4766,144,249
2675,4769,300,300
2675,4820,300,300
2675,4832,283,203
2675,4890,138,243
2675,4986,300,300
2675,5036,283,203
2675,5053,300,300
2675,5054,283,203
2675,5185,283,203
2675,5200,300,300
2675,5313,283,203
2675,5315,283,203
2675,5319,300,300
2675,5339,300,300
2675,5414,283,203
2675,5522,50,300
2675,5625,283,203
2675,5633,228,218
2675,5652,283,203
2675,5731,300,300
2675,5809,300,300
2675,5840,300,300
2675,6030,300,300
2675,6048,300,300
2675,6073,300,300
2675,6138,237,212
2675,6205,244,209
2675,6259,50,300
2675,6279,50,300
2675,6345,50,300
2675,6355,300,300
2675,6365,283,203
2733,72,116,96
2733,136,104,99
2733,142,368,33
2733,289,288,53
2733,313,100,100
2733,436,100,100
2733,439,100,100
2733,453,104,99
2733,611,100,100
2733,641,104,99
2733,743,304,49
2733,865,104,99
2733,959,100,100
2733,976,108,98
2733,1253,104,99
2733,1534,500,0
2733,1578,368,33
2733,1775,500,0
2733,1957,100,100
2733,1964,104,99
2733,2026,368,33
2733,2161,100,100
2733,2176,368,33
2733,2249,284,54
2733,2254,268,58
2733,2279,316,46
2733,2474,368,33
2733,2605,112,97
2733,2772,100,100
2733,3029,500,0
2733,3120,104,99
2733,3148,300,50
2733,3245,332,42
2733,3353,300,50
2733,3388,368,33
2733,3410,104,99
2733,3496,500,0
2733,3738,104,99
2733,3880,104,99
2733,3936,104,99
2733,3977,368,33
2733,4021,108,98
2733,4039,328,43
2733,4061,104,99
2733,4111,368,33
2733,4263,100,100
2733,4279,104,99
2733,4351,324,44
2733,4549,124,94
2733,4634,104,99
2733,4852,100,100
2733,4927,104,99
2733,5009,104,99
2733,5101,368,33
2733,5119,104,99
2733,5125,500,0
2733,5143,300,50
2733,5155,500,0
2733,5216,104,99
2733,5226,120,95
2733,5229,304,49
2733,5431,108,98
2733,5523,104,99
2733,5539,100,100
2733,5612,300,50
2733,5796,100,100
2733,5840,300,50
2733,5850,104,99
2733,5860,328,43
2733,5959,104,99
2733,5988,500,0
2733,5999,300,50
2733,6002,104,99
2733,6044,104,99
2733,6158,276,56
2733,6203,368,33
2733,6277,292,52
2754,91,99,104
2754,245,99,104
2754,327,99,104
2754,489,99,104
2754,637,300,300
2754,662,300,300
2754,682,300,300
2754,687,363,43
2754,759,363,43
2754,769,131,126
2754,792,99,104
2754,829,300,300
2754,849,300,300
2754,902,105,110
2754,1092,101,106
2754,1189,131,131
2754,1217,99,104
2754,1434,99,104
2754,1518,363,43
2754,1564,300,300
2754,1613,363,43
2754,1973,109,104
2754,2159,300,300
2754,2208,291,56
2754,2303,283,63
2754,2343,111,116
2754,2436,313,53
2754,2486,119,124
2754,2604,300,300
2754,2730,281,61
2754,2758,300,300
2754,2810,363,43
2754,2913,363,43
2754,2927,300,300
2754,3066,317,57
2754,3150,300,300
2754,3309,99,104
2754,3352,300,300
2754,3570,295,55
2754,3638,300,300
2754,3831,363,43
2754,3905,121,126
2754,3949,300,300
2754,3968,300,300
2754,4054,300,300
2754,4165,275,60
2754,4225,300,300
2754,4518,305,55
2754,4530,300,300
2754,4558,300,300
2754,4686,303,53
2754,4858,300,300
2754,5011,300,300
2754,5121,103,108
2754,5191,99,104
2754,5382,300,300
2754,5720,103,108
2754,5748,300,300
2754,5832,363,43
2754,5953,99,104
2754,5959,300,300
2754,6136,300,300
2754,6197,300,300
2754,6292,300,300
2754,6294,99,104
2754,6367,99,104
2754,6382,300,300
2867,62,0,500
2867,87,201,366
2867,104,141,406
2867,124,0,500
2867,145,201,366
2867,201,300,300
2867,262,216,356
2867,306,219,354
2867,666,300,300
2867,679,255,330
2867,682,300,300
2867,927,147,402
2867,1019,300,300
2867,1124,144,404
2867,1155,201,366
2867,1200,0,500
2867,1258,261,326
2867,1358,300,300
2867,1433,300,300
2867,1442,180,380
2867,1571,201,366
2867,1644,225,350
2867,1697,201,366
2867,1702,300,300
2867,1767,300,300
2867,1769,129,414
2867,1815,300,300
2867,1891,300,300
2867,1904,300,300
2867,1908,300,300
2867,1955,153,398
2867,1973,243,338
2867,2101,300,300
2867,2132,300,300
2867,2284,216,356
2867,2318,156,396
2867,2325,240,340
2867,2358,300,300
2867,2475,201,366
2867,2519,228,348
2867,2638,144,404
2867,2676,300,300
2867,2738,201,366
2867,2764,300,300
2867,2797,300,300
2867,2910,0,500
2867,2946,300,300
2867,3019,207,362
2867,3073,300,300
2867,3099,300,300
2867,3100,201,366
2867,3105,300,300
2867,3143,300,300
2867,3233,300,300
2867,3252,225,350
2867,3413,201,366
2867,3480,0,500
2867,3527,300,300
2867,3590,0,500
2867,3636,201,366
2867,3801,0,500
2867,3828,300,300
2867,3840,219,354
2867,3925,300,300
2867,3938,156,396
2867,3968,300,300
2867,4030,0,500
2867,4066,201,366
2867,4110,201,366
2867,4257,300,300
2867,4302,300,300
2867,4581,300,300
2867,4602,0,500
2867,4614,201,366
2867,4618,0,500
2867,4665,0,500
2867,4668,300,300
2867,4706,201,366
2867,4742,219,354
2867,4760,300,300
2867,4766,243,338
2867,4785,0,500
2867,4828,138,408
2867,4832,201,366
2867,4952,0,500
2867,5024,300,300
2867,5039,300,300
2867,5218,300,300
2867,5242,300,300
2867,5313,201,366
2867,5315,201,366
2867,5319,300,300
2867,5330,300,300
2867,5414,201,366
2867,5555,300,300
2867,5576,0,500
2867,5633,135,410
2867,5636,0,500
2867,5641,201,366
2867,5731,300,300
2867,5809,300,300
2867,6037,0,500
2867,6043,300,300
2867,6073,300,300
2867,6078,138,408
2867,6148,0,500
2867,6149,138,408
2867,6203,201,366
2867,6336,201,366
2867,6365,201,366
2916,62,99,104
2916,487,207,212
2916,516,300,300
2916,616,99,104
2916,1189,135,140
2916,1470,300,300
2916,1571,267,267
2916,1971,300,300
2916,1972,300,300
2916,2101,300,300
2916,2212,300,300
2916,2335,229,229
2916,2651,267,267
2916,2984,99,104
2916,3153,267,267
2916,3233,300,300
2916,3354,300,300
2916,3413,267,267
2916,3480,99,104
2916,3590,99,104
2916,3676,138,143
2916,3717,267,267
2916,3877,129,134
2916,4174,300,300
2916,4237,300,300
2916,4321,234,239
2916,4451,115,120
2916,4473,267,267
2916,4668,300,300
2916,4759,118,123
2916,4820,300,300
2916,5016,300,300
2916,5185,267,267
2916,5218,300,300
2916,5280,103,108
2916,5531,222,222
2916,6073,300,300
2916,6113,300,300
2984,74,500,0
2984,338,292,52
2984,679,104,99
2984,763,100,100
2984,774,104,99
2984,814,100,100
2984,842,300,50
2984,1433,104,99
2984,1489,300,50
2984,1511,368,33
2984,1955,284,54
2984,2052,100,100
2984,2486,104,99
2984,2651,368,33
2984,2742,100,100
2984,2744,500,0
2984,2995,104,99
2984,3153,368,33
2984,3444,104,99
2984,3457,104,99
2984,3623,300,50
2984,3809,300,50
2984,3827,300,50
2984,3925,104,99
2984,4320,104,99
2984,4395,104,99
2984,4451,108,98
2984,4458,100,100
2984,4555,104,99
2984,4581,300,50
2984,4620,100,100
2984,4716,104,99
2984,4742,108,98
2984,4847,100,100
2984,5619,104,99
2984,5625,368,33
2984,5768,296,51
2984,6058,104,99
2984,6113,104,99
2984,6148,100,100
2984,6149,336,41
2984,6247,300,50
2984,6318,104,99
2999,359,269,259
2999,498,174,304
2999,516,366,201
2999,794,43,363
2999,943,203,283
2999,1382,219,284
2999,1662,201,291
2999,2604,43,363
2999,3514,225,280
2999,3607,33,368
2999,4154,234,234
2999,4189,366,201
2999,4420,202,292
2999,4518,213,278
2999,5047,234,234
2999,6078,214,274
2999,6332,43,363
3047,201,300,300
3047,306,207,362
3047,448,135,410
3047,834,300,300
3047,1051,201,366
3047,1068,156,396
3047,1238,300,300
3047,1265,300,300
3047,1350,300,300
3047,1647,201,366
3047,1830,300,300
3047,1910,156,396
3047,1955,156,396
3047,1973,273,318
3047,2160,201,366
3047,2651,201,366
3047,2757,201,366
3047,2926,207,362
3047,3081,300,300
3047,3233,300,300
3047,3413,201,366
3047,3527,300,300
3047,3557,300,300
3047,3809,300,300
3047,3877,162,392
3047,3923,300,300
3047,3968,300,300
3047,4030,0,500
3047,4172,300,300
3047,4298,240,340
3047,4513,201,366
3047,4592,300,300
3047,4716,300,300
3047,4740,0,500
3047,4832,201,366
3047,5035,300,300
3047,5167,300,300
3047,5453,300,300
3047,5636,0,500
3047,5768,135,410
3047,5961,300,300
3047,6073,300,300
3047,6167,0,500
3047,6304,201,366
3162,87,306,161
3162,229,254,184
3162,421,53,303
3162,498,202,252
3162,517,54,284
3162,660,49,304
3162,828,274,224
3162,888,213,213
3162,1156,68,313
3162,1972,240,235
3162,2419,220,225
3162,2519,212,237
3162,2600,285,190
3162,2601,215,230
3162,2847,237,222
3162,3071,276,206
3162,3097,59,289
3162,3158,51,296
3162,3252,231,231
3162,3393,60,285
3162,3449,43,328
3162,3623,252,227
3162,3827,215,235
3162,4573,46,316
3162,4581,198,263
3162,4742,208,248
3162,4820,60,275
3162,4826,288,193
3162,4959,295,175
3162,5047,299,179
3162,5075,226,226
3162,5126,222,237
3162,5146,390,165
3162,5177,50,315
3162,5305,211,221
3162,5555,241,236
3162,5768,232,227
3162,6203,271,216
3233,63,241,241
3233,74,300,300
3233,83,300,300
3233,104,220,225
3233,105,267,267
3233,112,300,300
3233,124,99,104
3233,145,267,267
3233,149,210,215
3233,201,300,300
3233,265,300,300
3233,338,234,239
3233,569,300,300
3233,577,300,300
3233,650,300,300
3233,652,99,104
3233,724,225,230
3233,828,267,267
3233,915,139,144
3233,916,300,300
3233,987,300,300
3233,997,300,300
3233,1200,99,104
3233,1216,300,300
3233,1231,267,267
3233,1258,150,155
3233,1292,300,300
3233,1411,99,104
3233,1433,300,300
3233,1446,300,300
3233,1491,227,227
3233,1565,300,300
3233,1571,267,267
3233,1580,300,300
3233,1644,103,108
3233,1712,300,300
3233,1735,208,213
3233,1748,300,300
3233,1804,99,104
3233,1838,267,267
3233,1904,300,300
3233,1915,239,239
3233,1917,300,300
3233,1972,300,300
3233,2132,300,300
3233,2318,209,214
3233,2325,141,146
3233,2335,219,224
3233,2375,217,222
3233,2475,267,267
3233,2519,109,114
3233,2651,267,267
3233,2744,300,300
3233,2764,300,300
3233,2847,300,300
3233,2881,300,300
3233,3067,103,108
3233,3081,300,300
3233,3097,300,300
3233,3153,267,267
3233,3252,111,116
3233,3277,300,300
3233,3297,226,231
3233,3318,300,300
3233,3393,300,300
3233,3413,267,267
3233,3479,300,300
3233,3480,99,104
3233,3535,238,243
3233,3577,300,300
3233,3636,267,267
3233,3676,161,166
3233,3752,300,300
3233,3801,99,104
3233,3809,300,300
3233,3877,103,108
3233,3887,300,300
3233,3919,300,300
3233,3925,300,300
3233,3960,122,127
3233,3968,300,300
3233,4110,267,267
3233,4171,267,267
3233,4205,300,300
3233,4237,300,300
3233,4255,300,300
3233,4276,300,300
3233,4352,300,300
3233,4451,107,112
3233,4523,105,110
3233,4533,99,104
3233,4555,300,300
3233,4574,113,118
3233,4618,99,104
3233,4692,212,212
3233,4740,99,104
3233,4742,107,112
3233,4750,99,104
3233,4773,300,300
3233,4820,300,300
3233,4832,267,267
3233,4952,99,104
3233,5148,300,300
3233,5175,267,267
3233,5218,300,300
3233,5238,223,223
3233,5319,300,300
3233,5330,300,300
3233,5351,99,104
3233,5492,99,104
3233,5555,300,300
3233,5567,267,267
3233,5575,214,214
3233,5610,300,300
3233,5633,223,223
3233,5636,99,104
3233,5641,267,267
3233,5645,300,300
3233,5670,300,300
3233,5683,219,219
3233,5768,226,231
3233,5799,300,300
3233,5826,300,300
3233,5829,300,300
3233,5830,300,300
3233,5944,267,267
3233,5949,99,104
3233,5961,300,300
3233,6006,300,300
3233,6136,300,300
3233,6175,300,300
3233,6205,212,217
3233,6259,99,104
3233,6260,300,300
3233,6352,267,267
3258,842,203,283
3258,915,169,309
3258,977,33,368
3258,1169,234,234
3258,1321,366,201
3258,1511,234,234
3258,1611,366,201
3258,1846,267,267
3258,1912,366,201
3258,2335,197,277
3258,2364,196,286
3258,2373,267,267
3258,3004,234,234
3258,3097,43,363
3258,3413,234,234
3258,3799,221,281
3258,3828,203,283
3258,3871,267,267
3258,3925,43,363
3258,4060,234,234
3258,4085,162,307
3258,4302,267,267
3258,4523,211,286
3258,4626,203,283
3258,4742,197,297
3258,4820,43,363
3258,4856,267,267
3258,5053,203,283
3258,5075,267,267
3258,5146,366,201
3258,5294,33,368
3258,5315,234,234
3258,5641,234,234
3258,5768,241,271
3258,5840,203,283
3258,5923,43,363
3258,6008,267,267
3258,6058,267,267
3258,6330,267,267
3394,262,136,141
3394,350,214,219
3394,448,218,223
3394,927,227,227
3394,1155,267,267
3394,1207,300,300
3394,1575,300,300
3394,2104,267,267
3394,2600,267,267
3394,2995,300,300
3394,3097,300,300
3394,3541,139,144
3394,3590,99,104
3394,4289,300,300
3394,4313,300,300
3394,4472,300,300
3394,4618,99,104
3394,4742,109,114
3394,4750,99,104
3394,4959,267,267
3394,5024,300,300
3394,5429,103,108
3394,5610,300,300
3394,5611,132,137
3394,5619,300,300
3394,5769,300,300
3394,6203,267,267
3394,6211,300,300
3394,6355,300,300
3413,93,366,201
3413,104,176,296
3413,112,267,267
3413,118,267,267
3413,178,234,234
3413,350,202,282
3413,421,43,363
3413,516,366,201
3413,616,33,368
3413,682,366,201
3413,814,33,368
3413,909,33,368
3413,911,217,282
3413,915,226,281
3413,927,229,269
3413,977,33,368
3413,1049,234,234
3413,1064,366,201
3413,1117,267,267
3413,1121,202,282
3413,1213,33,368
3413,1231,234,234
3413,1273,366,201
3413,1288,33,368
3413,1313,234,234
3413,1336,267,267
3413,1358,203,283
3413,1491,199,284
3413,1511,234,234
3413,1659,203,283
3413,1671,234,234
3413,1712,203,283
3413,1748,43,363
3413,1838,234,234
3413,1884,224,274
3413,1900,203,283
3413,2005,199,294
3413,2101,203,283
3413,2235,33,368
3413,2256,33,368
3413,2318,174,299
3413,2325,241,271
3413,2335,177,297
3413,2341,33,368
3413,2358,203,283
3413,2371,43,363
3413,2373,267,267
3413,2378,33,368
3413,2527,43,363
3413,2531,43,363
3413,2638,190,290
3413,2651,234,234
3413,2720,43,363
3413,2738,234,234
3413,2744,366,201
3413,2747,234,234
3413,2801,366,201
3413,2881,203,283
3413,2918,234,234
3413,3004,234,234
3413,3021,267,267
3413,3085,183,303
3413,3097,43,363
3413,3131,43,363
3413,3152,267,267
3413,3153,234,234
3413,3169,366,201
3413,3171,366,201
3413,3252,224,274
3413,3297,199,279
3413,3354,267,267
3413,3358,168,303
3413,3390,33,368
3413,3444,267,267
3413,3457,267,267
3413,3535,221,271
3413,3541,256,261
3413,3590,33,368
3413,3623,203,283
3413,3636,234,234
3413,3652,234,234
3413,3671,366,201
3413,3676,264,259
3413,3687,234,234
3413,3717,234,234
3413,3724,33,368
3413,3752,43,363
3413,3809,203,283
3413,3863,43,363
3413,3877,162,307
3413,3887,43,363
3413,3925,43,363
3413,3929,267,267
3413,3968,43,363
3413,4060,234,234
3413,4099,267,267
3413,4110,234,234
3413,4162,267,267
3413,4174,366,201
3413,4183,43,363
3413,4189,366,201
3413,4205,43,363
3413,4237,267,267
3413,4257,203,283
3413,4276,203,283
3413,4302,267,267
3413,4472,203,283
3413,4477,43,363
3413,4523,199,289
3413,4563,267,267
3413,4581,203,283
3413,4602,33,368
3413,4637,161,306
3413,4665,33,368
3413,4702,189,284
3413,4728,234,234
3413,4742,165,310
3413,4815,234,234
3413,4890,227,277
3413,4952,33,368
3413,4978,33,368
3413,5036,234,234
3413,5075,267,267
3413,5134,366,201
3413,5174,234,234
3413,5175,234,234
3413,5210,186,296
3413,5238,196,286
3413,5243,203,283
3413,5253,203,283
3413,5308,366,201
3413,5313,234,234
3413,5522,33,368
3413,5556,43,363
3413,5567,234,234
3413,5571,43,363
3413,5575,214,279
3413,5619,43,363
3413,5625,234,234
3413,5633,235,270
3413,5636,33,368
3413,5642,211,286
3413,5645,43,363
3413,5654,215,275
3413,5670,203,283
3413,5683,183,293
3413,5687,203,283
3413,5830,203,283
3413,5850,43,363
3413,5944,234,234
3413,5949,33,368
3413,5961,43,363
3413,6023,43,363
3413,6048,43,363
3413,6073,43,363
3413,6113,267,267
3413,6148,33,368
3413,6162,178,303
3413,6205,192,292
3413,6211,267,267
3413,6318,267,267
3449,145,368,33
3449,339,300,50
3449,341,104,99
3449,398,500,0
3449,437,108,98
3449,679,104,99
3449,803,368,33
3449,814,100,100
3449,888,104,99
3449,977,100,100
3449,1189,104,99
3449,1301,500,0
3449,1491,272,57
3449,1571,368,33
3449,1849,500,0
3449,1903,316,46
3449,2101,300,50
3449,2184,100,100
3449,2186,104,99
3449,2270,500,0
3449,2328,104,99
3449,2341,100,100
3449,2475,368,33
3449,2486,108,98
3449,2519,104,99
3449,2638,308,48
3449,2641,348,38
3449,2676,104,99
3449,2744,500,0
3449,2757,368,33
3449,2788,104,99
3449,3101,104,99
3449,3105,500,0
3449,3124,104,99
3449,3262,300,50
3449,3328,104,99
3449,3362,300,50
3449,3393,104,99
3449,3479,500,0
3449,3480,100,100
3449,3575,104,99
3449,3636,368,33
3449,3757,500,0
3449,3797,104,99
3449,3799,112,97
3449,3809,300,50
3449,3840,104,99
3449,3904,500,0
3449,4033,112,97
3449,4189,500,0
3449,4216,124,94
3449,4257,300,50
3449,4395,104,99
3449,4489,104,99
3449,4573,100,100
3449,4581,300,50
3449,4606,108,98
3449,4626,300,50
3449,4637,304,49
3449,4766,120,95
3449,4832,368,33
3449,4890,104,99
3449,5218,104,99
3449,5242,300,50
3449,5289,368,33
3449,5313,368,33
3449,5567,368,33
3449,5592,104,99
3449,5624,104,99
3449,5732,104,99
3449,5768,300,50
3449,5840,300,50
3449,5924,100,100
3449,5967,104,99
3449,6030,500,0
3449,6048,104,99
3449,6259,100,100
3449,6355,104,99
3449,6365,368,33
3570,62,51,296
3570,81,138,253
3570,201,221,236
3570,328,62,287
3570,794,48,323
3570,904,215,250
3570,1904,227,227
3570,2705,149,249
3570,2881,240,215
3570,3253,189,244
3570,3960,247,242
3570,4296,57,287
3570,4374,291,191
3570,4785,48,308
3570,5309,236,226
3570,5732,166,246
3570,5745,213,248
3590,104,316,46
3590,140,104,99
3590,145,368,33
3590,165,296,51
3590,257,104,99
3590,262,108,98
3590,306,108,98
3590,339,300,50
3590,381,104,99
3590,487,272,57
3590,544,108,98
3590,629,100,100
3590,679,104,99
3590,682,500,0
3590,722,300,50
3590,842,300,50
3590,852,104,99
3590,909,100,100
3590,977,100,100
3590,987,500,0
3590,1021,104,99
3590,1064,500,0
3590,1117,104,99
3590,1155,368,33
3590,1313,368,33
3590,1358,300,50
3590,1419,104,99
3590,1433,104,99
3590,1489,300,50
3590,1571,368,33
3590,1575,500,0
3590,1748,104,99
3590,1767,300,50
3590,1838,368,33
3590,1973,120,95
3590,2256,100,100
3590,2318,312,47
3590,2369,104,99
3590,2568,500,0
3590,2583,328,43
3590,2592,500,0
3590,2747,368,33
3590,2764,300,50
3590,2935,108,98
3590,2995,104,99
3590,3099,500,0
3590,3124,120,95
3590,3252,112,97
3590,3303,236,66
3590,3427,368,33
3590,3444,104,99
3590,3457,104,99
3590,3479,500,0
3590,3480,100,100
3590,3541,104,99
3590,3577,104,99
3590,3636,368,33
3590,3671,500,0
3590,3724,100,100
3590,3828,300,50
3590,3925,104,99
3590,3960,108,98
3590,3968,104,99
3590,4172,500,0
3590,4205,104,99
3590,4319,100,100
3590,4352,500,0
3590,4489,104,99
3590,4523,104,99
3590,4555,104,99
3590,4581,300,50
3590,4602,100,100
3590,4785,100,100
3590,4820,104,99
3590,4828,344,39
3590,4832,368,33
3590,4978,100,100
3590,5103,300,50
3590,5159,100,100
3590,5315,368,33
3590,5340,104,99
3590,5518,368,33
3590,5531,324,44
3590,5555,104,99
3590,5567,368,33
3590,5614,104,99
3590,5624,104,99
3590,5633,296,51
3590,5638,368,33
3590,5670,300,50
3590,5683,340,40
3590,5768,288,53
3590,5944,368,33
3590,6043,104,99
3590,6203,368,33
3590,6205,288,53
3590,6352,368,33
3590,6355,104,99
3636,104,178,293
3636,149,187,287
3636,306,209,284
3636,339,203,283
3636,411,366,201
3636,516,366,201
3636,544,206,286
3636,596,33,368
3636,624,366,201
3636,650,203,283
3636,679,115,325
3636,682,366,201
3636,909,33,368
3636,927,206,276
3636,1064,366,201
3636,1099,366,201
3636,1261,234,234
3636,1313,234,234
3636,1358,203,283
3636,1465,184,294
3636,1491,234,274
3636,1545,366,201
3636,1611,366,201
3636,1644,201,291
3636,1697,234,234
3636,1702,267,267
3636,1735,185,295
3636,1804,33,368
3636,1838,234,234
3636,1957,33,368
3636,1971,366,201
3636,1972,267,267
3636,1973,155,315
3636,1976,43,363
3636,1983,43,363
3636,2034,33,368
3636,2132,43,363
3636,2153,234,234
3636,2256,33,368
3636,2335,221,276
3636,2547,190,295
3636,2638,221,271
3636,2744,366,201
3636,2764,203,283
3636,2801,366,201
3636,2843,43,363
3636,2910,33,368
3636,3046,366,201
3636,3067,169,304
3636,3071,234,234
3636,3099,366,201
3636,3100,234,234
3636,3143,267,267
3636,3148,203,283
3636,3153,234,234
3636,3189,203,283
3636,3253,220,280
3636,3297,164,299
3636,3393,43,363
3636,3427,234,234
3636,3480,33,368
3636,3543,33,368
3636,3577,43,363
3636,3663,366,201
3636,3680,234,234
3636,3687,234,234
3636,3717,234,234
3636,3828,203,283
3636,3848,248,268
3636,3968,43,363
3636,4121,234,234
3636,4189,366,201
3636,4205,43,363
3636,4302,267,267
3636,4380,190,295
3636,4523,187,297
3636,4668,267,267
3636,4706,234,234
3636,4728,234,234
3636,4742,256,261
3636,4820,43,363
3636,4832,234,234
3636,4952,33,368
3636,5024,267,267
3636,5125,366,201
3636,5175,234,234
3636,5243,203,283
3636,5313,234,234
3636,5315,234,234
3636,5523,267,267
3636,5531,212,277
3636,5624,267,267
3636,5636,33,368
3636,5670,203,283
3636,5731,267,267
3636,5809,267,267
3636,5826,203,283
3636,5850,43,363
3636,6048,43,363
3636,6073,43,363
3636,6078,184,289
3636,6149,203,283
3636,6259,33,368
3636,6336,234,234
3636,6355,43,363
3676,104,235,205
3676,124,99,104
3676,398,358,213
3676,682,348,228
3676,833,308,173
3676,904,250,200
3676,927,232,162
3676,987,334,249
3676,1162,340,240
3676,1213,99,104
3676,1287,106,101
3676,1433,130,125
3676,1538,239,149
3676,1644,125,125
3676,1830,132,127
3676,1904,108,103
3676,1971,344,234
3676,1973,105,120
3676,1976,108,103
3676,2335,249,209
3676,2583,250,170
3676,2651,300,185
3676,2744,354,219
3676,2843,112,107
3676,2918,283,213
3676,2995,108,103
3676,3132,115,110
3676,3153,264,254
3676,3277,352,222
3676,3342,277,227
3676,3409,245,190
3676,3444,122,117
3676,3480,99,104
3676,3597,214,239
3676,3717,274,229
3676,3877,120,130
3676,3968,108,103
3676,4174,372,192
3676,4237,110,105
3676,4473,274,234
3676,4581,239,149
3676,4591,348,228
3676,4665,98,108
3676,4742,143,138
3676,4750,98,108
3676,4832,285,215
3676,5044,251,131
3676,5159,97,112
3676,5185,307,162
3676,5351,99,104
3676,5531,233,198
3676,5619,177,177
3676,5625,273,238
3676,5642,112,102
3676,5961,110,105
3676,6073,110,115
3676,6205,227,227
3676,6318,110,105
3676,6352,306,176
3694,83,300,300
3694,168,99,104
3694,183,300,300
3694,257,300,300
3694,448,237,237
3694,565,99,104
3694,715,219,224
3694,1117,300,300
3694,1156,300,300
